id,data_pagamento,valor,plano_id,qtde_meses_pagos
1572,4/11/2017,250,3,1
1572,3/3/2019,250,3,1
1572,2/9/2016,250,3,1
1572,3/1/2019,250,3,1
1572,2/10/2017,250,3,1
1572,3/2/2017,250,3,1
1572,1/6/2019,250,3,1
1573,1/5/2017,100,1,1
1573,1/6/2019,300,1,3
1573,1/11/2016,100,1,1
1573,1/5/2018,300,1,3
1573,1/9/2017,100,1,1
1573,1/2/2017,100,1,1
1573,1/12/2017,300,1,3
1573,1/3/2018,100,1,1
1573,1/2/2019,300,1,3
1573,1/3/2017,100,1,1
1573,1/8/2018,600,1,6
1573,1/6/2017,100,1,1
1573,1/4/2017,100,1,1
1573,1/11/2017,100,1,1
1573,1/9/2016,100,1,1
1573,1/4/2018,100,1,1
1573,1/7/2017,100,1,1
1573,1/10/2016,100,1,1
1573,1/12/2016,100,1,1
1573,1/5/2019,100,1,1
1573,1/10/2017,100,1,1
1573,1/1/2017,100,1,1
1574,26/01/2018,555,2,3
1574,26/03/2017,185,2,1
1574,25/10/2016,185,2,1
1574,25/10/2017,185,2,1
1574,26/02/2019,1110,2,6
1574,26/02/2017,185,2,1
1574,25/05/2018,1110,2,6
1574,25/08/2017,185,2,1
1574,26/01/2019,185,2,1
1574,25/09/2017,185,2,1
1574,25/12/2018,185,2,1
1574,25/05/2017,185,2,1
1574,24/09/2016,185,2,1
1574,24/12/2016,185,2,1
1574,10/11/2018,100,1,1
1574,23/04/2017,185,2,1
1574,24/06/2017,185,2,1
1574,24/11/2016,185,2,1
1574,24/04/2018,185,2,1
1574,23/11/2017,185,2,1
1574,24/07/2017,185,2,1
1574,24/01/2017,185,2,1
1575,12/1/2018,600,1,6
1575,11/8/2017,100,1,1
1575,11/10/2017,300,1,3
1575,10/1/2019,300,1,3
1575,11/1/2017,100,1,1
1575,12/8/2018,100,1,1
1575,12/4/2017,300,1,3
1575,11/9/2018,300,1,3
1575,10/7/2019,300,1,3
1575,10/7/2017,100,1,1
1575,10/12/2018,100,1,1
1575,11/10/2016,100,1,1
1575,10/5/2019,100,1,1
1575,10/6/2019,100,1,1
1575,12/11/2016,100,1,1
1575,11/9/2017,100,1,1
1575,12/3/2017,100,1,1
1575,10/12/2016,100,1,1
1575,10/2/2017,100,1,1
1575,11/9/2016,100,1,1
1575,12/7/2018,100,1,1
1575,10/4/2019,100,1,1
1576,13/07/2017,555,2,3
1576,13/07/2018,185,2,1
1576,14/02/2017,185,2,1
1576,13/11/2017,1110,2,6
1576,14/05/2019,1110,2,6
1576,14/10/2018,555,2,3
1576,14/10/2017,185,2,1
1576,15/08/2018,185,2,1
1576,14/11/2016,185,2,1
1576,15/03/2017,185,2,1
1576,15/03/2019,185,2,1
1576,13/05/2017,185,2,1
1576,15/12/2016,185,2,1
1576,14/01/2017,185,2,1
1576,13/09/2018,185,2,1
1576,13/06/2017,185,2,1
1576,13/09/2016,185,2,1
1576,13/10/2016,185,2,1
1576,14/02/2019,185,2,1
1576,12/6/2018,185,2,1
1576,14/01/2019,185,2,1
1577,3/11/2018,250,3,1
1577,4/4/2018,750,3,3
1577,4/2/2017,250,3,1
1577,4/3/2019,250,3,1
1577,5/5/2017,1500,3,6
1577,3/12/2017,250,3,1
1577,4/12/2018,250,3,1
1577,5/11/2016,750,3,3
1577,5/6/2019,250,3,1
1577,5/1/2018,750,3,3
1577,4/11/2017,250,3,1
1577,6/8/2018,250,3,1
1577,4/1/2019,250,3,1
1577,4/10/2018,250,3,1
1577,4/5/2019,250,3,1
1577,4/4/2019,250,3,1
1577,6/9/2016,250,3,1
1577,7/2/2019,250,3,1
1577,5/3/2017,250,3,1
1577,7/7/2019,250,3,1
1577,7/10/2016,250,3,1
1577,7/7/2018,250,3,1
1577,7/4/2017,250,3,1
1578,8/11/2017,1500,3,6
1578,7/8/2018,1500,3,6
1578,7/5/2017,750,3,3
1578,7/7/2018,250,3,1
1578,6/2/2019,250,3,1
1578,7/10/2017,250,3,1
1578,6/10/2016,250,3,1
1578,7/12/2016,750,3,3
1578,5/3/2019,1500,3,6
1578,6/9/2017,250,3,1
1578,6/9/2016,250,3,1
1578,7/4/2017,250,3,1
1578,5/5/2018,250,3,1
1578,7/8/2017,250,3,1
1578,6/11/2016,250,3,1
1578,7/6/2018,250,3,1
1579,1/2/2019,555,2,3
1579,1/8/2017,1110,2,6
1579,1/5/2019,1110,2,6
1579,1/8/2018,185,2,1
1579,1/4/2018,555,2,3
1579,1/11/2016,185,2,1
1579,1/6/2017,185,2,1
1579,1/12/2016,555,2,3
1579,1/3/2017,185,2,1
1579,1/7/2018,185,2,1
1579,1/11/2018,555,2,3
1579,1/3/2018,185,2,1
1579,1/9/2016,185,2,1
1579,1/2/2018,185,2,1
1579,1/5/2017,185,2,1
1579,1/10/2016,185,2,1
1579,1/9/2018,185,2,1
1579,1/4/2017,185,2,1
1579,1/10/2018,185,2,1
1580,3/5/2019,555,2,3
1580,2/3/2018,1110,2,6
1580,1/9/2018,185,2,1
1580,3/11/2017,185,2,1
1580,4/10/2018,555,2,3
1580,2/1/2017,185,2,1
1580,3/7/2017,555,2,3
1580,1/3/2017,555,2,3
1580,2/2/2019,555,2,3
1580,2/10/2016,185,2,1
1580,1/1/2019,185,2,1
1580,3/11/2016,185,2,1
1580,2/2/2017,185,2,1
1580,2/12/2016,185,2,1
1580,1/6/2017,185,2,1
1580,3/9/2016,185,2,1
1580,4/1/2018,185,2,1
1580,4/10/2017,185,2,1
1580,2/12/2017,185,2,1
1580,4/2/2018,185,2,1
1581,12/12/2016,185,2,1
1581,12/10/2017,185,2,1
1581,13/02/2018,1110,2,6
1581,11/9/2018,1110,2,6
1581,13/11/2017,185,2,1
1581,11/4/2019,1110,2,6
1581,13/03/2019,185,2,1
1581,11/8/2017,185,2,1
1581,13/09/2016,185,2,1
1581,14/09/2017,185,2,1
1581,12/7/2017,185,2,1
1581,14/12/2017,185,2,1
1581,14/02/2017,555,2,3
1581,12/1/2018,185,2,1
1581,14/05/2017,185,2,1
1581,12/10/2016,185,2,1
1582,11/3/2017,750,3,3
1582,10/9/2016,250,3,1
1582,9/12/2018,1500,3,6
1582,9/8/2017,750,3,3
1582,11/5/2018,1500,3,6
1582,9/6/2019,250,3,1
1582,10/7/2019,250,3,1
1582,9/6/2017,250,3,1
1582,11/1/2018,750,3,3
1582,9/11/2017,250,3,1
1582,10/11/2016,250,3,1
1582,10/11/2018,250,3,1
1582,10/10/2016,250,3,1
1582,9/12/2016,750,3,3
1582,10/7/2017,250,3,1
1582,10/12/2017,250,3,1
1583,23/12/2018,100,1,1
1583,23/03/2017,100,1,1
1583,23/05/2019,100,1,1
1583,24/11/2018,100,1,1
1583,22/07/2019,300,1,3
1583,24/09/2017,100,1,1
1583,22/10/2017,300,1,3
1583,23/12/2016,100,1,1
1583,22/01/2017,100,1,1
1583,22/01/2018,100,1,1
1583,23/04/2018,600,1,6
1583,23/06/2017,300,1,3
1583,22/04/2019,100,1,1
1583,24/02/2018,100,1,1
1583,23/01/2019,300,1,3
1583,23/06/2019,100,1,1
1583,23/09/2016,100,1,1
1583,23/10/2018,100,1,1
1583,22/03/2018,100,1,1
1583,23/04/2017,100,1,1
1583,24/11/2016,100,1,1
1583,22/02/2017,100,1,1
1583,23/05/2017,100,1,1
1583,23/10/2016,100,1,1
1584,17/01/2018,399,4,1
1584,18/02/2019,399,4,1
1584,16/04/2018,1197,4,3
1584,16/11/2016,399,4,1
1584,16/06/2017,1197,4,3
1584,16/11/2017,399,4,1
1584,16/05/2019,399,4,1
1584,16/03/2018,399,4,1
1584,15/09/2017,399,4,1
1584,15/02/2017,399,4,1
1584,15/03/2019,399,4,1
1584,17/11/2018,1197,4,3
1584,17/08/2018,1197,4,3
1584,16/12/2016,399,4,1
1584,17/03/2017,1197,4,3
1584,16/07/2019,399,4,1
1584,17/02/2018,399,4,1
1584,17/10/2016,399,4,1
1584,16/10/2017,399,4,1
1584,18/12/2017,399,4,1
1584,16/01/2017,399,4,1
1584,17/07/2018,399,4,1
1585,13/11/2018,1500,3,6
1585,14/08/2017,250,3,1
1585,15/05/2018,1500,3,6
1585,15/05/2019,750,3,3
1585,14/09/2017,750,3,3
1585,14/12/2016,750,3,3
1585,14/05/2017,750,3,3
1585,13/01/2018,750,3,3
1585,13/04/2018,250,3,1
1585,14/09/2016,250,3,1
1585,13/10/2016,250,3,1
1585,13/11/2016,250,3,1
1585,14/03/2017,250,3,1
1585,15/12/2017,250,3,1
1586,13/06/2018,399,4,1
1586,13/11/2017,1197,4,3
1586,12/10/2018,1197,4,3
1586,12/7/2017,1197,4,3
1586,12/3/2018,399,4,1
1586,13/09/2016,399,4,1
1586,12/7/2018,399,4,1
1586,13/10/2017,399,4,1
1586,12/2/2019,1197,4,3
1586,14/01/2017,1197,4,3
1586,14/07/2019,399,4,1
1586,14/12/2016,399,4,1
1586,14/08/2018,399,4,1
1586,12/5/2017,399,4,1
1586,13/11/2016,399,4,1
1586,12/9/2018,399,4,1
1586,12/10/2016,399,4,1
1586,14/06/2019,399,4,1
1586,13/06/2017,399,4,1
1586,12/5/2019,399,4,1
1586,14/02/2018,399,4,1
1586,13/04/2017,399,4,1
1586,12/1/2019,399,4,1
1586,12/4/2018,399,4,1
1586,12/5/2018,399,4,1
1587,2/6/2018,250,3,1
1587,2/4/2018,250,3,1
1587,1/4/2019,750,3,3
1587,3/9/2018,750,3,3
1587,2/12/2017,750,3,3
1587,2/12/2016,750,3,3
1587,2/3/2017,750,3,3
1587,1/1/2019,750,3,3
1587,2/3/2018,250,3,1
1587,2/5/2018,250,3,1
1587,1/7/2017,750,3,3
1587,3/10/2017,250,3,1
1587,3/11/2017,250,3,1
1587,2/6/2017,250,3,1
1587,1/7/2019,750,3,3
1587,3/8/2018,250,3,1
1587,2/10/2016,250,3,1
1587,2/7/2018,250,3,1
1587,2/11/2016,250,3,1
1587,1/9/2016,250,3,1
1587,1/12/2018,250,3,1
1588,28/03/2018,1500,3,6
1588,28/12/2017,750,3,3
1588,28/06/2017,1500,3,6
1588,28/07/2019,1500,3,6
1588,28/10/2016,250,3,1
1588,28/12/2018,250,3,1
1588,28/11/2016,750,3,3
1588,28/04/2019,750,3,3
1588,28/02/2019,250,3,1
1588,28/10/2018,250,3,1
1588,28/04/2017,250,3,1
1588,28/05/2017,250,3,1
1588,28/03/2017,250,3,1
1588,28/01/2019,250,3,1
1588,28/02/2017,250,3,1
1588,28/03/2019,250,3,1
1588,28/09/2016,250,3,1
1588,28/09/2018,250,3,1
1589,18/09/2018,555,2,3
1589,16/10/2017,750,3,3
1589,16/01/2019,1500,3,6
1589,15/07/2018,250,3,1
1589,16/03/2018,750,3,3
1589,16/03/2017,1500,3,6
1589,16/06/2018,250,3,1
1589,17/11/2016,250,3,1
1589,18/02/2018,250,3,1
1589,17/07/2019,250,3,1
1589,16/02/2017,250,3,1
1589,17/12/2016,250,3,1
1589,17/01/2018,250,3,1
1589,16/08/2018,250,3,1
1589,16/10/2016,250,3,1
1589,16/01/2017,250,3,1
1589,15/12/2018,250,3,1
1589,17/09/2016,250,3,1
1590,28/10/2016,399,4,1
1590,28/12/2017,399,4,1
1590,28/04/2017,2394,4,6
1590,28/12/2016,1197,4,3
1590,28/03/2019,399,4,1
1590,28/09/2018,1197,4,3
1590,28/01/2018,2394,4,6
1590,28/04/2019,399,4,1
1590,28/02/2019,399,4,1
1590,28/08/2018,399,4,1
1590,28/06/2019,1197,4,3
1590,28/10/2017,399,4,1
1590,28/09/2016,399,4,1
1590,28/11/2017,399,4,1
1590,28/07/2018,399,4,1
1590,28/01/2019,399,4,1
1590,28/12/2018,399,4,1
1590,28/11/2016,399,4,1
1590,28/03/2017,399,4,1
1591,26/05/2017,1500,3,6
1591,26/04/2018,250,3,1
1591,27/06/2018,250,3,1
1591,25/06/2019,250,3,1
1591,27/01/2019,750,3,3
1591,27/11/2017,250,3,1
1591,25/09/2018,250,3,1
1591,26/02/2017,250,3,1
1591,25/07/2018,250,3,1
1591,25/09/2016,250,3,1
1591,24/05/2018,250,3,1
1591,25/10/2018,250,3,1
1591,25/04/2019,250,3,1
1591,25/02/2018,250,3,1
1591,26/12/2017,250,3,1
1591,26/01/2018,250,3,1
1591,24/10/2016,250,3,1
1591,24/11/2018,250,3,1
1591,24/03/2017,250,3,1
1591,26/04/2017,250,3,1
1591,25/11/2016,750,3,3
1591,25/08/2018,250,3,1
1591,24/03/2018,250,3,1
1591,25/07/2019,250,3,1
1591,25/05/2019,250,3,1
1592,2/1/2017,100,1,1
1592,3/3/2019,300,1,3
1592,1/1/2018,100,1,1
1592,2/8/2018,100,1,1
1592,2/12/2018,100,1,1
1592,3/2/2018,300,1,3
1592,3/9/2016,100,1,1
1592,3/9/2017,300,1,3
1592,3/6/2019,100,1,1
1592,3/10/2016,100,1,1
1592,4/3/2017,600,1,6
1592,4/2/2019,100,1,1
1592,3/5/2018,300,1,3
1592,3/12/2016,100,1,1
1592,3/9/2018,100,1,1
1592,2/10/2018,100,1,1
1592,4/11/2018,100,1,1
1592,3/11/2016,100,1,1
1592,3/2/2017,100,1,1
1592,4/1/2019,100,1,1
1592,2/12/2017,100,1,1
1592,4/7/2019,100,1,1
1593,7/1/2017,250,3,1
1593,7/5/2018,250,3,1
1593,6/12/2017,250,3,1
1593,8/6/2018,250,3,1
1593,6/7/2017,750,3,3
1593,8/6/2019,1500,3,6
1593,8/10/2018,250,3,1
1593,6/11/2018,250,3,1
1593,6/11/2016,250,3,1
1593,6/5/2019,250,3,1
1593,5/12/2018,250,3,1
1593,7/4/2017,750,3,3
1593,5/10/2017,250,3,1
1593,5/12/2016,250,3,1
1593,5/8/2018,250,3,1
1593,5/9/2018,250,3,1
1593,7/2/2018,250,3,1
1593,5/1/2018,250,3,1
1593,5/3/2017,250,3,1
1593,7/4/2018,250,3,1
1593,6/4/2019,250,3,1
1593,6/10/2016,250,3,1
1593,5/1/2019,750,3,3
1593,5/3/2018,250,3,1
1593,7/2/2017,250,3,1
1593,6/7/2018,250,3,1
1593,6/11/2017,250,3,1
1594,16/06/2018,1110,2,6
1594,17/10/2017,185,2,1
1594,18/12/2016,185,2,1
1594,17/05/2019,1110,2,6
1594,17/01/2018,185,2,1
1594,17/06/2017,185,2,1
1594,19/04/2019,185,2,1
1594,18/12/2018,185,2,1
1594,17/04/2017,185,2,1
1594,17/12/2017,185,2,1
1594,17/05/2017,185,2,1
1594,17/09/2016,185,2,1
1594,18/02/2019,185,2,1
1594,17/08/2017,185,2,1
1594,16/11/2017,185,2,1
1594,17/01/2019,185,2,1
1594,17/01/2017,555,2,3
1594,18/03/2018,555,2,3
1594,17/09/2017,185,2,1
1594,17/02/2018,185,2,1
1594,17/10/2016,185,2,1
1594,16/03/2019,185,2,1
1594,16/07/2017,185,2,1
1594,18/11/2016,185,2,1
1595,9/3/2018,300,1,3
1595,8/12/2018,100,1,1
1595,9/6/2018,300,1,3
1595,9/2/2017,300,1,3
1595,9/6/2019,600,1,6
1595,10/6/2017,300,1,3
1595,10/1/2017,100,1,1
1595,10/2/2019,300,1,3
1595,11/9/2017,100,1,1
1595,11/10/2018,100,1,1
1595,10/12/2016,100,1,1
1595,10/12/2017,100,1,1
1595,10/10/2016,100,1,1
1595,10/9/2018,100,1,1
1595,9/11/2017,100,1,1
1595,10/5/2017,100,1,1
1595,10/9/2016,100,1,1
1595,9/11/2018,100,1,1
1595,11/10/2017,100,1,1
1595,9/5/2019,100,1,1
1596,10/2/2019,1500,3,6
1596,10/1/2017,250,3,1
1596,11/12/2017,250,3,1
1596,9/3/2017,250,3,1
1596,10/4/2018,250,3,1
1596,11/4/2017,250,3,1
1596,9/5/2018,250,3,1
1596,11/8/2017,750,3,3
1596,10/2/2017,250,3,1
1596,9/10/2016,250,3,1
1596,8/6/2018,750,3,3
1596,8/3/2018,250,3,1
1596,10/9/2018,750,3,3
1596,8/12/2016,250,3,1
1596,10/7/2017,250,3,1
1596,10/11/2016,250,3,1
1596,10/12/2018,250,3,1
1596,10/1/2018,250,3,1
1596,8/2/2018,250,3,1
1596,9/9/2016,250,3,1
1596,10/5/2017,250,3,1
1596,10/1/2019,250,3,1
1597,23/08/2018,250,3,1
1597,24/12/2018,1500,3,6
1597,24/02/2017,250,3,1
1597,24/07/2019,250,3,1
1597,25/01/2017,250,3,1
1597,25/08/2017,250,3,1
1597,25/09/2018,750,3,3
1597,24/03/2017,750,3,3
1597,26/10/2016,250,3,1
1597,26/11/2017,250,3,1
1597,27/05/2018,750,3,3
1597,26/10/2017,250,3,1
1597,25/06/2017,250,3,1
1597,25/01/2018,250,3,1
1597,26/09/2017,250,3,1
1597,26/03/2018,250,3,1
1597,27/11/2016,250,3,1
1597,27/12/2017,250,3,1
1597,26/02/2018,250,3,1
1597,26/09/2016,250,3,1
1597,25/12/2016,250,3,1
1597,27/06/2019,250,3,1
1598,16/11/2018,399,4,1
1598,17/05/2017,1197,4,3
1598,17/01/2018,399,4,1
1598,18/02/2019,1197,4,3
1598,18/02/2018,1197,4,3
1598,18/01/2019,399,4,1
1598,16/07/2018,399,4,1
1598,17/10/2016,399,4,1
1598,17/09/2016,399,4,1
1598,16/08/2017,1197,4,3
1598,16/01/2017,399,4,1
1598,16/12/2016,399,4,1
1598,18/06/2019,1197,4,3
1598,17/05/2019,399,4,1
1598,18/10/2018,399,4,1
1598,17/05/2018,399,4,1
1598,16/04/2017,399,4,1
1598,16/12/2018,399,4,1
1598,17/03/2017,399,4,1
1598,16/02/2017,399,4,1
1598,18/06/2018,399,4,1
1598,16/12/2017,399,4,1
1598,18/11/2017,399,4,1
1598,18/09/2018,399,4,1
1598,17/08/2018,399,4,1
1599,14/02/2019,399,4,1
1599,13/10/2017,1197,4,3
1599,13/02/2018,1197,4,3
1599,6/8/2018,2394,4,6
1599,14/04/2019,2394,4,6
1599,14/08/2017,399,4,1
1599,22/04/2017,399,4,1
1599,22/09/2017,399,4,1
1599,23/11/2016,399,4,1
1599,23/05/2017,1197,4,3
1599,22/01/2017,1197,4,3
1599,21/01/2018,250,3,1
1599,24/05/2018,1197,4,3
1599,23/12/2016,399,4,1
1599,24/09/2016,399,4,1
1599,24/03/2019,399,4,1
1599,25/10/2016,399,4,1
1600,25/06/2018,1500,3,6
1600,25/04/2019,1500,3,6
1600,25/04/2018,250,3,1
1600,26/03/2019,250,3,1
1600,25/07/2017,1500,3,6
1600,24/02/2017,750,3,3
1600,24/06/2017,250,3,1
1600,23/11/2016,750,3,3
1600,22/12/2018,250,3,1
1600,24/09/2016,250,3,1
1600,23/10/2016,250,3,1
1600,23/05/2018,250,3,1
1600,25/01/2018,750,3,3
1600,23/02/2019,250,3,1
1600,25/05/2017,250,3,1
1600,25/01/2019,250,3,1
1601,16/03/2017,399,4,1
1601,17/05/2017,1197,4,3
1601,17/06/2018,1197,4,3
1601,17/11/2018,2394,4,6
1601,17/04/2017,399,4,1
1601,16/05/2019,1197,4,3
1601,15/03/2018,1197,4,3
1601,15/09/2017,399,4,1
1601,17/08/2017,399,4,1
1601,15/10/2017,1197,4,3
1601,16/12/2016,1197,4,3
1601,15/01/2018,399,4,1
1601,17/11/2016,399,4,1
1601,18/02/2018,399,4,1
1601,16/09/2016,399,4,1
1601,16/10/2018,399,4,1
1601,15/09/2018,399,4,1
1601,16/10/2016,399,4,1
1602,3/6/2017,185,2,1
1602,2/10/2018,185,2,1
1602,3/7/2018,555,2,3
1602,3/3/2017,185,2,1
1602,2/4/2018,555,2,3
1602,4/12/2016,555,2,3
1602,4/5/2019,555,2,3
1602,4/1/2019,185,2,1
1602,4/2/2019,185,2,1
1602,4/11/2018,185,2,1
1602,4/4/2019,185,2,1
1602,5/10/2016,185,2,1
1602,5/7/2017,1110,2,6
1602,14/02/2018,100,1,1
1602,4/5/2017,185,2,1
1602,5/3/2019,185,2,1
1602,4/9/2016,185,2,1
1602,5/11/2016,185,2,1
1602,3/1/2018,185,2,1
1603,3/4/2019,300,1,3
1603,2/10/2017,600,1,6
1603,2/3/2017,100,1,1
1603,2/10/2016,100,1,1
1603,2/11/2016,300,1,3
1603,3/6/2017,100,1,1
1603,1/6/2018,300,1,3
1603,1/9/2018,300,1,3
1603,2/4/2017,100,1,1
1603,1/9/2017,100,1,1
1603,3/1/2019,100,1,1
1603,1/5/2018,100,1,1
1603,1/7/2019,300,1,3
1603,3/5/2017,100,1,1
1603,3/3/2019,100,1,1
1603,1/2/2017,100,1,1
1603,1/12/2018,100,1,1
1603,2/8/2017,100,1,1
1603,10/2/2019,250,3,1
1603,1/4/2018,100,1,1
1604,16/10/2017,399,4,1
1604,16/07/2019,1197,4,3
1604,17/05/2018,2394,4,6
1604,17/10/2016,399,4,1
1604,18/07/2017,399,4,1
1604,17/03/2017,1197,4,3
1604,16/11/2016,399,4,1
1604,16/12/2016,399,4,1
1604,16/12/2018,1197,4,3
1604,18/11/2017,399,4,1
1604,18/01/2017,399,4,1
1604,18/01/2018,1197,4,3
1604,16/08/2017,399,4,1
1604,16/06/2019,399,4,1
1604,17/02/2017,399,4,1
1604,16/03/2019,399,4,1
1604,17/04/2019,399,4,1
1604,17/09/2016,399,4,1
1604,16/04/2018,399,4,1
1604,16/12/2017,399,4,1
1605,16/05/2018,555,2,3
1605,17/03/2017,1110,2,6
1605,17/10/2017,185,2,1
1605,17/03/2018,185,2,1
1605,16/12/2016,555,2,3
1605,17/12/2018,1110,2,6
1605,17/09/2018,185,2,1
1605,15/11/2016,185,2,1
1605,14/04/2018,185,2,1
1605,16/08/2018,185,2,1
1605,15/06/2019,555,2,3
1605,15/12/2017,555,2,3
1605,15/09/2017,185,2,1
1605,14/10/2016,185,2,1
1605,13/11/2017,185,2,1
1605,14/11/2018,185,2,1
1605,15/10/2018,185,2,1
1606,17/08/2018,750,3,3
1606,16/11/2017,1500,3,6
1606,7/4/2017,555,2,3
1606,7/1/2017,185,2,1
1606,8/7/2019,185,2,1
1606,8/12/2016,185,2,1
1606,7/6/2018,185,2,1
1606,8/3/2019,185,2,1
1606,7/10/2017,185,2,1
1606,9/4/2019,555,2,3
1606,7/2/2019,185,2,1
1606,7/9/2017,185,2,1
1606,7/7/2017,185,2,1
1606,7/1/2019,185,2,1
1606,26/11/2016,399,4,1
1606,25/03/2017,399,4,1
1606,25/11/2018,399,4,1
1606,25/07/2018,399,4,1
1606,25/08/2017,399,4,1
1606,25/05/2018,399,4,1
1606,27/02/2017,399,4,1
1606,25/09/2016,399,4,1
1606,25/12/2018,399,4,1
1606,26/10/2016,399,4,1
1607,28/01/2019,555,2,3
1607,28/01/2018,555,2,3
1607,28/04/2019,185,2,1
1607,28/09/2018,555,2,3
1607,28/07/2018,185,2,1
1607,28/05/2018,185,2,1
1607,28/07/2017,555,2,3
1607,28/05/2019,185,2,1
1607,28/06/2018,185,2,1
1607,28/06/2019,185,2,1
1607,28/11/2017,185,2,1
1607,28/04/2017,185,2,1
1607,28/07/2019,185,2,1
1607,28/12/2017,185,2,1
1607,28/06/2017,185,2,1
1607,28/08/2018,185,2,1
1607,28/01/2017,185,2,1
1607,28/05/2017,185,2,1
1607,28/11/2016,185,2,1
1607,28/02/2017,185,2,1
1607,28/04/2018,185,2,1
1607,28/10/2017,185,2,1
1607,28/09/2016,185,2,1
1607,28/12/2016,185,2,1
1607,2/3/2017,250,3,1
1607,28/10/2016,185,2,1
1608,21/07/2017,100,1,1
1608,21/01/2019,100,1,1
1608,21/11/2017,300,1,3
1608,22/07/2019,100,1,1
1608,22/05/2018,100,1,1
1608,20/11/2016,300,1,3
1608,20/09/2016,100,1,1
1608,21/09/2017,100,1,1
1608,21/04/2019,300,1,3
1608,20/02/2018,100,1,1
1608,19/07/2018,100,1,1
1608,21/06/2018,100,1,1
1608,21/09/2018,100,1,1
1608,21/08/2017,100,1,1
1608,20/02/2019,100,1,1
1608,19/02/2017,300,1,3
1608,13/03/2018,100,1,1
1608,20/08/2018,100,1,1
1608,21/03/2019,100,1,1
1608,21/06/2017,100,1,1
1608,20/04/2018,100,1,1
1608,19/10/2017,100,1,1
1608,20/10/2016,100,1,1
1608,20/11/2018,100,1,1
1608,21/10/2018,100,1,1
1608,21/05/2017,100,1,1
1608,20/12/2018,100,1,1
1609,17/08/2017,1197,4,3
1609,16/01/2019,399,4,1
1609,18/02/2018,2394,4,6
1609,16/10/2016,399,4,1
1609,16/07/2019,399,4,1
1609,15/10/2018,1197,4,3
1609,16/03/2019,1197,4,3
1609,15/11/2017,399,4,1
1609,17/02/2017,399,4,1
1609,17/11/2016,399,4,1
1609,16/06/2017,399,4,1
1609,16/04/2017,399,4,1
1609,15/02/2019,399,4,1
1609,16/12/2016,399,4,1
1609,15/01/2018,399,4,1
1609,17/06/2019,399,4,1
1609,17/09/2016,399,4,1
1609,16/01/2017,399,4,1
1609,18/07/2017,399,4,1
1609,18/05/2017,399,4,1
1609,16/08/2018,399,4,1
1610,25/10/2017,100,1,1
1610,26/04/2018,600,1,6
1610,24/05/2019,600,1,6
1610,25/05/2017,100,1,1
1610,25/12/2018,300,1,3
1610,25/11/2017,300,1,3
1610,25/04/2019,100,1,1
1610,24/03/2017,100,1,1
1610,23/06/2017,100,1,1
1610,24/09/2017,100,1,1
1610,24/02/2017,100,1,1
1610,24/04/2017,100,1,1
1610,25/03/2018,100,1,1
1610,24/08/2017,100,1,1
1610,23/11/2016,300,1,3
1610,23/03/2019,100,1,1
1610,22/10/2016,100,1,1
1610,15/02/2018,399,4,1
1610,21/10/2018,100,1,1
1610,22/11/2018,100,1,1
1611,15/05/2018,100,1,1
1611,15/09/2018,600,1,6
1611,14/12/2016,100,1,1
1611,13/03/2017,300,1,3
1611,14/09/2016,100,1,1
1611,13/07/2017,600,1,6
1611,15/10/2016,100,1,1
1611,14/03/2019,300,1,3
1611,15/07/2019,100,1,1
1611,13/02/2018,100,1,1
1611,18/11/2016,250,3,1
1611,15/06/2019,100,1,1
1611,15/08/2018,100,1,1
1611,13/06/2018,100,1,1
1611,13/04/2018,100,1,1
1611,13/06/2017,100,1,1
1611,14/01/2017,100,1,1
1611,13/02/2017,100,1,1
1612,15/08/2018,600,1,6
1612,14/04/2018,100,1,1
1612,14/06/2017,300,1,3
1612,15/11/2017,100,1,1
1612,13/06/2019,600,1,6
1612,15/01/2017,300,1,3
1612,15/02/2018,100,1,1
1612,16/02/2019,300,1,3
1612,14/03/2018,100,1,1
1612,14/04/2017,100,1,1
1612,15/09/2017,100,1,1
1612,15/10/2016,100,1,1
1612,15/10/2017,100,1,1
1612,15/07/2018,100,1,1
1612,14/12/2016,100,1,1
1612,15/12/2017,100,1,1
1612,16/05/2019,100,1,1
1612,15/06/2018,100,1,1
1612,16/09/2016,100,1,1
1612,16/11/2016,100,1,1
1612,17/01/2018,100,1,1
1612,17/05/2017,100,1,1
1613,14/09/2016,100,1,1
1613,14/06/2017,300,1,3
1613,15/09/2017,100,1,1
1613,14/02/2018,300,1,3
1613,15/11/2018,100,1,1
1613,15/12/2016,100,1,1
1613,13/03/2017,300,1,3
1613,13/08/2018,300,1,3
1613,13/05/2018,300,1,3
1613,13/10/2017,100,1,1
1613,15/12/2017,100,1,1
1613,14/06/2019,300,1,3
1613,14/12/2018,600,1,6
1613,14/01/2017,100,1,1
1613,15/11/2016,100,1,1
1613,13/10/2016,100,1,1
1613,13/01/2018,100,1,1
1614,17/02/2019,250,3,1
1614,16/04/2017,250,3,1
1614,17/03/2019,1500,3,6
1614,17/12/2018,250,3,1
1614,15/10/2016,250,3,1
1614,16/10/2017,250,3,1
1614,14/09/2017,250,3,1
1614,14/02/2017,250,3,1
1614,15/05/2017,750,3,3
1614,15/11/2016,250,3,1
1614,15/12/2017,750,3,3
1614,16/05/2018,750,3,3
1614,15/09/2018,750,3,3
1614,16/11/2017,250,3,1
