id,customer_id,data_pagamento,valor,plano_id,qtde_meses_pagos
408,407,22/06/2019,100,1,1
408,407,21/03/2017,100,1,1
408,407,21/10/2018,300,1,3
408,407,22/01/2019,100,1,1
408,407,23/04/2017,100,1,1
408,407,22/05/2019,100,1,1
408,408,13/07/2019,1197,4,3
409,409,21/10/2018,399,4,1
410,409,20/04/2017,2394,4,6
410,409,20/02/2018,1197,4,3
410,409,19/02/2017,399,4,1
410,409,18/06/2019,1197,4,3
410,409,19/07/2018,399,4,1
410,409,19/10/2017,399,4,1
410,409,18/10/2016,399,4,1
410,409,19/02/2019,1197,4,3
410,409,19/01/2019,399,4,1
410,409,17/11/2016,1197,4,3
410,409,17/06/2018,399,4,1
410,409,18/03/2017,399,4,1
410,409,19/01/2018,399,4,1
410,409,19/05/2018,399,4,1
410,409,17/08/2018,399,4,1
410,409,19/05/2019,399,4,1
410,409,17/12/2018,399,4,1
410,409,17/12/2017,399,4,1
410,409,17/11/2018,399,4,1
410,409,17/09/2018,399,4,1
410,409,18/11/2017,399,4,1
410,410,1/1/2019,1500,3,6
411,410,1/11/2016,750,3,3
411,410,1/2/2017,1500,3,6
411,410,1/1/2018,250,3,1
411,410,1/12/2018,250,3,1
411,410,1/4/2018,750,3,3
411,410,1/8/2018,250,3,1
411,410,1/7/2019,750,3,3
411,410,1/12/2017,250,3,1
411,410,1/9/2017,750,3,3
411,410,1/8/2017,250,3,1
411,410,1/3/2018,250,3,1
411,410,1/10/2018,250,3,1
411,410,1/7/2018,250,3,1
411,410,1/9/2018,250,3,1
411,410,1/11/2018,250,3,1
411,411,5/12/2018,600,1,6
412,411,5/2/2017,300,1,3
412,411,5/11/2017,600,1,6
412,411,6/8/2018,300,1,3
412,411,5/11/2018,100,1,1
412,411,4/10/2017,100,1,1
412,411,5/6/2019,600,1,6
412,411,6/7/2018,100,1,1
412,411,5/11/2016,100,1,1
412,411,4/10/2016,100,1,1
412,411,5/6/2017,100,1,1
412,411,5/7/2017,300,1,3
412,411,4/5/2018,100,1,1
412,411,3/1/2017,100,1,1
412,411,3/5/2017,100,1,1
412,411,5/12/2016,100,1,1
412,411,5/6/2018,100,1,1
412,412,8/7/2019,555,2,3
413,413,11/4/2018,750,3,3
414,413,10/2/2017,1500,3,6
414,413,11/1/2018,750,3,3
414,413,11/7/2019,750,3,3
414,413,9/8/2017,250,3,1
414,413,9/3/2019,250,3,1
414,413,11/10/2018,250,3,1
414,413,9/9/2016,250,3,1
414,413,10/6/2019,250,3,1
414,413,8/1/2019,250,3,1
414,413,9/1/2017,250,3,1
414,413,8/8/2018,250,3,1
414,413,9/10/2017,250,3,1
414,413,10/4/2019,250,3,1
414,413,8/5/2019,250,3,1
414,413,9/10/2016,250,3,1
414,413,9/12/2018,250,3,1
414,413,10/2/2019,250,3,1
414,413,9/9/2018,250,3,1
414,413,9/9/2017,250,3,1
414,413,8/11/2016,250,3,1
414,413,9/11/2017,250,3,1
414,413,8/12/2017,250,3,1
414,414,7/6/2019,300,1,3
415,414,8/12/2016,300,1,3
415,414,7/4/2017,300,1,3
415,414,9/10/2016,100,1,1
415,414,9/8/2018,300,1,3
415,414,9/11/2017,600,1,6
415,414,8/1/2019,300,1,3
415,414,10/6/2018,100,1,1
415,414,10/9/2016,100,1,1
415,414,9/8/2017,100,1,1
415,414,10/7/2017,100,1,1
415,414,10/11/2016,100,1,1
415,414,9/7/2018,100,1,1
415,414,9/5/2019,100,1,1
415,414,10/4/2019,100,1,1
415,414,10/12/2018,100,1,1
415,414,9/3/2017,100,1,1
415,414,9/5/2018,100,1,1
415,415,26/05/2019,750,3,3
416,415,27/01/2019,250,3,1
416,415,27/12/2016,750,3,3
416,415,27/08/2018,250,3,1
416,415,27/09/2017,1500,3,6
416,415,27/05/2018,750,3,3
416,415,27/11/2016,250,3,1
416,415,27/04/2019,250,3,1
416,415,27/05/2017,750,3,3
416,415,27/09/2016,250,3,1
416,415,27/04/2017,250,3,1
416,415,27/02/2019,250,3,1
416,415,27/10/2018,250,3,1
416,415,27/08/2017,250,3,1
416,415,27/09/2018,250,3,1
416,415,27/04/2018,250,3,1
416,415,27/12/2018,250,3,1
416,415,27/03/2017,250,3,1
416,415,27/03/2018,250,3,1
416,415,27/11/2018,250,3,1
416,415,27/03/2019,250,3,1
416,415,27/10/2016,250,3,1
416,416,4/7/2019,2394,4,6
417,416,5/5/2018,399,4,1
417,416,5/9/2018,399,4,1
417,416,4/3/2018,399,4,1
417,416,4/9/2017,399,4,1
417,416,4/2/2018,399,4,1
417,416,5/1/2017,1197,4,3
417,416,5/1/2019,2394,4,6
417,416,4/10/2018,1197,4,3
417,416,4/1/2018,399,4,1
417,416,4/8/2017,399,4,1
417,416,6/4/2017,1197,4,3
417,416,4/9/2016,399,4,1
417,416,3/6/2018,1197,4,3
417,416,4/12/2016,399,4,1
417,416,5/10/2017,399,4,1
417,416,5/7/2017,399,4,1
417,416,4/10/2016,399,4,1
417,416,5/11/2017,399,4,1
417,416,4/12/2017,399,4,1
417,417,28/10/2017,600,1,6
418,417,28/02/2017,100,1,1
418,417,28/01/2019,100,1,1
418,417,28/09/2018,100,1,1
418,417,28/05/2019,600,1,6
418,417,28/04/2017,300,1,3
418,417,28/08/2017,100,1,1
418,417,28/12/2016,100,1,1
418,417,28/10/2018,300,1,3
418,417,28/05/2018,100,1,1
418,417,28/06/2018,100,1,1
418,417,28/08/2018,100,1,1
418,417,28/11/2016,100,1,1
418,417,28/01/2017,100,1,1
418,417,28/04/2018,100,1,1
418,417,28/02/2019,300,1,3
418,417,28/09/2017,100,1,1
418,417,28/10/2016,100,1,1
418,417,28/03/2017,100,1,1
418,417,28/07/2017,100,1,1
418,417,28/09/2016,100,1,1
418,417,28/07/2018,100,1,1
418,418,15/06/2017,750,3,3
419,418,15/04/2018,1500,3,6
419,418,14/11/2018,750,3,3
419,418,14/09/2017,1500,3,6
419,418,15/03/2017,750,3,3
419,418,14/02/2017,250,3,1
419,418,15/10/2016,250,3,1
419,418,14/04/2019,750,3,3
419,418,14/09/2016,250,3,1
419,418,13/11/2016,750,3,3
419,418,13/03/2018,100,1,1
419,418,13/07/2019,250,3,1
419,418,15/10/2018,250,3,1
419,418,13/03/2019,250,3,1
419,419,28/10/2018,1197,4,3
420,419,28/01/2018,2394,4,6
420,419,28/05/2017,1197,4,3
420,419,28/02/2019,399,4,1
420,419,28/02/2017,399,4,1
420,419,28/05/2019,1197,4,3
420,419,28/12/2016,399,4,1
420,419,28/07/2018,399,4,1
420,419,28/09/2018,399,4,1
420,419,28/09/2017,1197,4,3
420,419,28/03/2019,399,4,1
420,419,28/04/2019,399,4,1
420,419,28/04/2017,399,4,1
420,419,28/01/2017,399,4,1
420,419,28/01/2019,399,4,1
420,419,28/08/2017,399,4,1
420,419,28/10/2016,399,4,1
420,420,23/11/2018,185,2,1
421,420,22/05/2017,555,2,3
421,420,21/04/2017,185,2,1
421,420,21/12/2017,185,2,1
421,420,20/02/2017,185,2,1
421,420,21/02/2018,1110,2,6
421,420,21/03/2019,555,2,3
421,420,20/11/2017,185,2,1
421,420,21/11/2016,185,2,1
421,420,20/12/2016,185,2,1
421,420,22/12/2018,555,2,3
421,420,20/01/2018,185,2,1
421,420,24/03/2017,250,3,1
421,420,21/06/2019,555,2,3
421,420,22/10/2016,185,2,1
421,420,23/09/2018,185,2,1
421,420,22/08/2017,185,2,1
421,420,22/08/2018,185,2,1
421,420,23/09/2016,185,2,1
421,420,24/10/2018,185,2,1
421,420,22/09/2017,185,2,1
421,420,24/01/2017,185,2,1
421,420,23/10/2017,185,2,1
421,421,20/06/2018,250,3,1
422,421,19/12/2016,250,3,1
422,421,19/10/2018,1500,3,6
422,421,18/09/2017,250,3,1
422,421,19/02/2018,250,3,1
422,421,20/07/2019,250,3,1
422,421,18/04/2019,250,3,1
422,421,18/03/2017,1500,3,6
422,421,18/03/2018,750,3,3
422,421,19/07/2018,750,3,3
422,421,19/10/2017,750,3,3
422,421,18/10/2016,250,3,1
422,421,19/01/2017,250,3,1
422,421,17/09/2016,250,3,1
422,421,17/06/2019,250,3,1
422,421,18/02/2017,250,3,1
422,421,16/05/2019,250,3,1
422,421,16/11/2016,250,3,1
422,421,16/01/2018,250,3,1
422,422,16/02/2017,1197,4,3
423,422,15/08/2017,399,4,1
423,422,16/04/2019,1197,4,3
423,422,15/05/2017,399,4,1
423,422,16/01/2017,399,4,1
423,422,17/09/2018,1197,4,3
423,422,15/11/2016,399,4,1
423,422,14/11/2017,1197,4,3
423,422,15/02/2018,1197,4,3
423,422,14/06/2018,1197,4,3
423,422,16/10/2016,399,4,1
423,422,15/05/2018,399,4,1
423,422,16/10/2017,399,4,1
423,422,16/07/2019,399,4,1
423,422,16/01/2019,1197,4,3
423,422,17/12/2018,399,4,1
423,422,15/09/2016,399,4,1
423,422,14/06/2017,399,4,1
423,422,16/12/2016,399,4,1
423,422,14/07/2017,399,4,1
423,422,16/09/2017,399,4,1
423,423,21/05/2018,100,1,1
424,423,22/02/2019,100,1,1
424,423,20/07/2017,600,1,6
424,423,20/09/2016,100,1,1
424,423,19/01/2017,300,1,3
424,423,21/05/2017,100,1,1
424,423,19/05/2019,300,1,3
424,423,20/01/2019,100,1,1
424,423,21/01/2018,100,1,1
424,423,19/07/2018,100,1,1
424,423,20/10/2018,100,1,1
424,423,21/03/2018,100,1,1
424,423,19/02/2018,100,1,1
424,423,19/10/2016,100,1,1
424,423,20/04/2018,100,1,1
424,423,19/04/2017,100,1,1
424,423,19/11/2016,100,1,1
424,423,21/06/2018,100,1,1
424,423,20/11/2018,100,1,1
424,423,21/12/2018,100,1,1
424,423,20/03/2019,100,1,1
424,423,19/04/2019,100,1,1
424,423,21/08/2018,100,1,1
424,424,2/7/2018,1500,3,6
425,424,2/1/2017,750,3,3
425,424,2/11/2017,1500,3,6
425,424,1/11/2016,250,3,1
425,424,28/05/2018,399,4,1
425,424,1/7/2017,250,3,1
425,424,1/4/2019,750,3,3
425,424,1/8/2017,750,3,3
425,424,1/12/2016,250,3,1
425,424,1/6/2017,250,3,1
425,424,1/2/2019,250,3,1
425,424,1/7/2019,250,3,1
425,424,1/5/2017,250,3,1
425,424,1/10/2016,250,3,1
425,424,1/3/2019,250,3,1
425,424,1/9/2016,250,3,1
425,424,1/4/2017,250,3,1
425,425,7/5/2018,1110,2,6
426,425,8/3/2017,185,2,1
426,425,8/1/2018,185,2,1
426,425,9/12/2018,1110,2,6
426,425,8/12/2016,185,2,1
426,425,7/8/2017,555,2,3
426,425,9/4/2017,555,2,3
426,425,8/2/2018,185,2,1
426,425,7/1/2017,185,2,1
426,425,10/6/2019,250,3,1
426,425,8/11/2018,185,2,1
426,425,9/2/2017,185,2,1
426,425,7/9/2016,185,2,1
426,425,8/3/2018,185,2,1
426,425,7/11/2017,185,2,1
426,425,7/11/2016,185,2,1
426,425,6/7/2017,185,2,1
426,425,8/7/2019,185,2,1
426,425,6/12/2017,185,2,1
426,425,6/4/2018,185,2,1
426,426,25/05/2019,185,2,1
427,426,26/10/2017,1110,2,6
427,426,26/02/2017,1110,2,6
427,426,26/06/2018,555,2,3
427,426,25/09/2018,185,2,1
427,426,27/01/2017,185,2,1
427,426,27/06/2019,1110,2,6
427,426,27/11/2018,1110,2,6
427,426,27/09/2017,185,2,1
427,426,27/09/2016,185,2,1
427,426,20/08/2017,399,4,1
427,426,27/05/2018,185,2,1
427,426,27/11/2016,185,2,1
427,426,27/10/2018,185,2,1
427,426,27/04/2018,185,2,1
427,426,27/10/2016,185,2,1
427,427,25/09/2018,750,3,3
428,427,25/06/2019,1500,3,6
428,427,24/02/2017,250,3,1
428,427,24/12/2018,750,3,3
428,427,23/06/2017,750,3,3
428,427,24/07/2018,250,3,1
428,427,23/11/2017,750,3,3
428,427,24/03/2018,750,3,3
428,427,23/05/2017,250,3,1
428,427,23/10/2017,250,3,1
428,427,23/03/2019,250,3,1
428,427,24/09/2016,250,3,1
428,427,25/03/2017,250,3,1
428,427,24/04/2019,250,3,1
428,427,25/08/2018,250,3,1
428,427,23/09/2017,250,3,1
428,427,23/01/2017,250,3,1
428,427,25/11/2016,250,3,1
428,427,25/04/2017,250,3,1
428,427,23/05/2019,250,3,1
428,427,24/06/2018,250,3,1
428,427,23/10/2016,250,3,1
428,428,20/08/2017,185,2,1
429,428,19/06/2018,555,2,3
429,428,20/09/2016,185,2,1
429,428,20/10/2016,185,2,1
429,428,20/10/2017,555,2,3
429,428,21/04/2019,185,2,1
429,428,20/11/2016,555,2,3
429,428,21/02/2019,185,2,1
429,428,19/02/2017,555,2,3
429,428,19/12/2018,185,2,1
429,428,19/05/2018,185,2,1
429,428,21/09/2017,185,2,1
429,428,19/01/2019,185,2,1
429,428,21/06/2017,185,2,1
429,428,20/03/2018,185,2,1
429,428,19/09/2018,555,2,3
429,428,21/05/2019,185,2,1
429,428,20/01/2018,185,2,1
429,428,21/07/2017,185,2,1
429,428,20/03/2019,185,2,1
429,428,20/06/2019,555,2,3
429,428,20/05/2017,185,2,1
429,428,20/02/2018,185,2,1
429,429,11/1/2018,750,3,3
430,429,11/4/2019,250,3,1
430,429,11/8/2017,250,3,1
430,429,12/4/2018,250,3,1
430,429,11/7/2018,250,3,1
430,429,12/7/2019,750,3,3
430,429,10/10/2018,750,3,3
430,429,10/6/2018,250,3,1
430,429,12/9/2018,250,3,1
430,429,10/3/2017,750,3,3
430,429,9/7/2017,250,3,1
430,429,10/10/2016,250,3,1
430,429,9/10/2017,250,3,1
430,429,11/1/2019,750,3,3
430,429,9/12/2016,250,3,1
430,429,10/8/2018,250,3,1
430,429,11/1/2017,250,3,1
430,429,9/6/2017,250,3,1
430,429,9/2/2017,250,3,1
430,429,10/9/2017,250,3,1
430,429,9/6/2019,250,3,1
430,429,11/12/2017,250,3,1
430,429,9/9/2016,250,3,1
430,429,8/11/2016,250,3,1
430,430,4/1/2017,250,3,1
431,430,3/5/2019,1500,3,6
431,430,4/2/2018,250,3,1
431,430,5/12/2017,250,3,1
431,430,5/1/2019,750,3,3
431,430,3/5/2017,750,3,3
431,430,5/10/2016,250,3,1
431,430,4/6/2018,750,3,3
431,430,4/11/2017,250,3,1
431,430,6/11/2016,250,3,1
431,430,6/9/2017,250,3,1
431,430,4/10/2018,250,3,1
431,430,5/1/2018,250,3,1
431,430,6/3/2017,250,3,1
431,430,4/5/2018,250,3,1
431,430,6/4/2018,250,3,1
431,430,5/12/2018,250,3,1
431,430,5/9/2016,250,3,1
431,430,5/12/2016,250,3,1
431,430,6/2/2017,250,3,1
431,430,6/4/2017,250,3,1
431,430,6/4/2019,250,3,1
431,430,5/9/2018,250,3,1
431,430,4/3/2018,250,3,1
431,430,4/10/2017,250,3,1
431,430,4/8/2017,250,3,1
431,431,28/11/2017,300,1,3
432,431,28/08/2018,100,1,1
432,431,28/10/2018,300,1,3
432,431,28/03/2017,100,1,1
432,431,28/04/2017,300,1,3
432,431,28/12/2016,100,1,1
432,431,28/04/2019,100,1,1
432,431,28/06/2019,100,1,1
432,431,28/09/2018,100,1,1
432,431,28/03/2019,100,1,1
432,431,28/03/2018,300,1,3
432,431,28/10/2017,100,1,1
432,431,28/07/2017,300,1,3
432,431,28/06/2018,100,1,1
432,431,28/07/2018,100,1,1
432,431,28/10/2016,100,1,1
432,431,28/09/2016,100,1,1
432,431,28/01/2017,100,1,1
432,431,28/05/2019,100,1,1
432,431,28/02/2018,100,1,1
432,431,28/07/2019,100,1,1
432,431,28/02/2017,100,1,1
432,431,28/01/2019,100,1,1
432,431,28/11/2016,100,1,1
432,432,18/04/2017,399,4,1
433,432,17/03/2018,399,4,1
433,432,18/12/2016,399,4,1
433,432,19/12/2018,1197,4,3
433,432,19/08/2017,399,4,1
433,432,19/03/2019,399,4,1
433,432,19/06/2019,399,4,1
433,432,18/08/2018,1197,4,3
433,432,19/11/2016,399,4,1
433,432,18/11/2017,399,4,1
433,432,18/05/2017,399,4,1
433,432,20/10/2017,399,4,1
433,432,19/02/2018,399,4,1
433,432,19/07/2017,399,4,1
433,432,18/12/2017,399,4,1
433,432,18/06/2017,399,4,1
433,432,18/01/2017,399,4,1
433,432,20/10/2016,399,4,1
433,432,20/01/2018,399,4,1
433,432,19/04/2018,399,4,1
433,432,20/05/2019,399,4,1
433,432,19/05/2018,399,4,1
433,432,20/09/2017,399,4,1
433,432,20/11/2018,399,4,1
433,432,19/03/2017,399,4,1
433,432,20/07/2019,1197,4,3
433,432,21/06/2018,399,4,1
433,432,20/09/2016,399,4,1
433,432,20/02/2017,399,4,1
433,433,6/12/2017,399,4,1
434,433,7/12/2018,1197,4,3
434,433,7/8/2018,1197,4,3
434,433,7/9/2016,399,4,1
434,433,6/10/2016,399,4,1
434,433,7/11/2017,399,4,1
434,433,7/6/2018,399,4,1
434,433,7/7/2018,399,4,1
434,433,8/5/2018,399,4,1
434,433,7/3/2018,399,4,1
434,433,7/5/2019,399,4,1
434,433,8/11/2016,1197,4,3
434,433,7/2/2017,399,4,1
434,433,25/03/2017,555,2,3
434,433,6/6/2017,399,4,1
434,433,7/4/2018,399,4,1
434,433,7/10/2017,399,4,1
434,433,7/8/2017,399,4,1
434,433,6/7/2019,399,4,1
434,433,7/7/2017,399,4,1
434,433,7/11/2018,399,4,1
434,433,6/9/2017,399,4,1
434,433,6/3/2019,399,4,1
434,433,6/2/2018,399,4,1
434,433,6/1/2018,399,4,1
434,434,6/6/2017,399,4,1
435,434,5/10/2016,399,4,1
435,434,4/9/2018,399,4,1
435,434,4/3/2019,2394,4,6
435,434,4/11/2016,1197,4,3
435,434,6/9/2017,1197,4,3
435,434,6/10/2018,1197,4,3
435,434,5/9/2016,399,4,1
435,434,4/1/2018,399,4,1
435,434,4/5/2018,1197,4,3
435,434,5/4/2018,399,4,1
435,434,5/3/2018,399,4,1
435,434,6/5/2017,399,4,1
435,434,5/1/2019,399,4,1
435,434,6/2/2017,399,4,1
435,434,5/8/2017,399,4,1
435,434,6/2/2019,399,4,1
435,434,9/7/2017,399,4,1
435,434,5/8/2018,399,4,1
435,434,5/2/2018,399,4,1
435,434,6/4/2017,399,4,1
435,434,4/3/2017,399,4,1
435,435,4/8/2017,1197,4,3
436,435,3/4/2018,2394,4,6
436,435,25/03/2019,750,3,3
436,435,3/10/2018,1197,4,3
436,435,4/2/2017,2394,4,6
436,435,3/7/2019,399,4,1
436,435,4/6/2019,399,4,1
436,435,3/1/2018,1197,4,3
436,435,4/2/2019,399,4,1
436,435,3/11/2017,399,4,1
436,435,4/12/2017,399,4,1
436,435,5/9/2016,399,4,1
436,435,4/10/2016,399,4,1
436,435,4/12/2016,399,4,1
436,435,6/1/2017,399,4,1
436,435,6/1/2019,399,4,1
436,435,6/11/2016,399,4,1
436,436,3/7/2019,399,4,1
437,437,2/5/2019,399,4,1
438,437,1/7/2018,2394,4,6
438,437,1/2/2017,2394,4,6
438,437,1/10/2017,1197,4,3
438,437,1/7/2019,1197,4,3
438,437,1/10/2016,399,4,1
438,437,1/3/2018,399,4,1
438,437,1/11/2016,399,4,1
438,437,1/4/2019,399,4,1
438,437,1/6/2019,399,4,1
438,437,1/1/2019,399,4,1
438,437,1/4/2018,399,4,1
438,437,1/9/2017,399,4,1
438,437,1/2/2018,399,4,1
438,437,1/5/2018,399,4,1
438,437,1/9/2016,399,4,1
438,437,1/8/2017,399,4,1
438,437,1/1/2018,399,4,1
438,437,1/3/2019,399,4,1
438,437,1/12/2016,399,4,1
438,438,12/11/2018,250,3,1
439,438,13/11/2017,250,3,1
439,438,13/07/2019,1500,3,6
439,438,13/10/2016,250,3,1
439,438,14/12/2018,1500,3,6
439,438,14/01/2018,250,3,1
439,438,12/12/2017,250,3,1
439,438,14/02/2018,1500,3,6
439,438,14/11/2016,250,3,1
439,438,13/04/2017,750,3,3
439,438,12/12/2016,250,3,1
439,438,12/10/2018,250,3,1
439,438,14/02/2017,250,3,1
439,438,14/03/2017,250,3,1
439,438,14/08/2018,250,3,1
439,438,13/08/2017,250,3,1
439,438,12/9/2017,250,3,1
439,438,12/10/2017,250,3,1
439,438,13/09/2018,250,3,1
439,438,13/01/2017,250,3,1
439,438,13/06/2019,250,3,1
439,439,21/03/2019,2394,4,6
440,439,26/11/2017,2394,4,6
440,439,25/06/2018,1197,4,3
440,439,26/11/2018,1197,4,3
440,439,27/04/2017,1197,4,3
440,439,27/10/2016,399,4,1
440,439,27/09/2018,399,4,1
440,439,27/02/2017,399,4,1
440,439,27/11/2016,1197,4,3
440,439,27/07/2017,1197,4,3
440,439,27/09/2016,399,4,1
440,439,27/02/2019,399,4,1
440,439,27/10/2017,399,4,1
440,439,27/10/2018,399,4,1
440,439,27/03/2017,399,4,1
440,439,27/05/2018,399,4,1
440,440,6/1/2019,750,3,3
441,440,7/7/2017,1500,3,6
441,440,6/7/2018,250,3,1
441,440,6/9/2018,250,3,1
441,440,6/4/2018,250,3,1
441,440,6/11/2016,750,3,3
441,440,6/4/2017,250,3,1
441,440,6/6/2017,250,3,1
441,440,5/3/2017,250,3,1
441,440,5/10/2018,750,3,3
441,440,5/2/2017,250,3,1
441,440,7/8/2018,250,3,1
441,440,6/5/2019,750,3,3
441,440,5/6/2018,250,3,1
441,440,6/9/2016,250,3,1
441,440,7/1/2018,750,3,3
441,440,5/5/2017,250,3,1
441,440,6/10/2016,250,3,1
441,440,5/4/2019,250,3,1
441,440,7/5/2018,250,3,1
441,441,24/08/2018,1500,3,6
442,441,25/05/2017,1500,3,6
442,441,26/03/2018,750,3,3
442,441,25/02/2017,250,3,1
442,441,25/04/2019,250,3,1
442,441,26/05/2019,750,3,3
442,441,25/03/2017,250,3,1
442,441,26/04/2017,250,3,1
442,441,26/07/2018,250,3,1
442,441,26/10/2016,250,3,1
442,441,25/12/2016,250,3,1
442,441,27/12/2017,250,3,1
442,441,25/06/2018,250,3,1
442,441,26/02/2019,250,3,1
442,441,25/09/2016,250,3,1
442,441,25/02/2018,250,3,1
442,441,26/01/2017,250,3,1
442,441,26/11/2016,250,3,1
442,442,14/10/2017,1500,3,6
443,442,13/07/2018,1500,3,6
443,442,13/05/2017,250,3,1
443,442,14/08/2017,250,3,1
443,442,12/5/2019,750,3,3
443,442,14/01/2019,250,3,1
443,442,14/04/2017,250,3,1
443,442,13/06/2017,250,3,1
443,442,14/02/2019,750,3,3
443,442,15/09/2016,250,3,1
443,442,16/12/2016,250,3,1
443,442,15/04/2018,250,3,1
443,442,16/11/2016,250,3,1
443,442,16/05/2018,250,3,1
443,442,16/09/2017,250,3,1
443,442,15/06/2018,250,3,1
443,442,16/01/2017,250,3,1
443,442,14/10/2016,250,3,1
443,442,14/03/2017,250,3,1
443,442,15/02/2017,250,3,1
443,442,15/07/2017,250,3,1
443,443,19/04/2018,100,1,1
444,443,18/01/2019,100,1,1
444,443,18/12/2017,300,1,3
444,443,19/02/2017,300,1,3
444,443,19/10/2016,100,1,1
444,443,20/07/2018,600,1,6
444,443,19/06/2019,100,1,1
444,443,20/07/2017,300,1,3
444,443,19/02/2019,300,1,3
444,443,20/11/2016,100,1,1
444,443,18/10/2017,100,1,1
444,443,20/01/2017,100,1,1
444,443,18/05/2017,100,1,1
444,443,18/11/2017,100,1,1
444,443,18/05/2018,100,1,1
444,443,18/07/2019,100,1,1
444,443,18/06/2018,100,1,1
444,443,18/09/2016,100,1,1
444,443,19/12/2016,100,1,1
444,444,10/3/2018,250,3,1
445,444,11/12/2018,750,3,3
445,444,11/5/2017,750,3,3
445,444,11/11/2018,250,3,1
445,444,11/9/2018,250,3,1
445,444,12/5/2018,250,3,1
445,444,11/6/2019,750,3,3
445,444,11/11/2016,250,3,1
445,444,12/9/2016,250,3,1
445,444,7/7/2018,399,4,1
445,444,12/10/2016,250,3,1
445,444,12/12/2017,750,3,3
445,444,12/4/2019,250,3,1
445,444,13/12/2016,750,3,3
445,444,13/05/2019,250,3,1
445,444,11/9/2017,750,3,3
445,444,12/3/2019,250,3,1
445,444,11/6/2018,250,3,1
445,444,11/8/2017,250,3,1
445,444,13/04/2017,250,3,1
445,444,11/3/2017,250,3,1
445,444,12/10/2018,250,3,1
445,445,7/12/2016,1197,4,3
446,445,8/3/2017,399,4,1
446,445,8/9/2017,1197,4,3
446,445,7/12/2018,2394,4,6
446,445,8/9/2016,399,4,1
446,445,9/11/2018,399,4,1
446,445,8/6/2018,1197,4,3
446,445,7/4/2018,399,4,1
446,445,8/1/2018,1197,4,3
446,445,7/12/2017,399,4,1
446,445,7/6/2017,399,4,1
446,445,7/9/2018,399,4,1
446,445,6/6/2019,399,4,1
446,445,7/7/2019,399,4,1
446,445,7/11/2016,399,4,1
446,445,8/5/2017,399,4,1
446,445,8/10/2016,399,4,1
446,445,8/7/2017,399,4,1
446,445,7/5/2018,399,4,1
446,445,7/8/2017,399,4,1
446,446,12/4/2017,750,3,3
447,446,11/5/2019,750,3,3
447,446,12/12/2018,750,3,3
447,446,12/12/2017,1500,3,6
447,446,11/7/2018,250,3,1
447,446,12/3/2019,250,3,1
447,446,13/04/2019,250,3,1
447,446,12/9/2018,750,3,3
447,446,12/11/2016,750,3,3
447,446,12/9/2017,250,3,1
447,446,12/8/2017,250,3,1
447,446,13/08/2018,250,3,1
447,446,13/06/2018,250,3,1
447,446,11/7/2017,250,3,1
447,446,12/9/2016,250,3,1
447,446,12/10/2016,250,3,1
447,447,15/10/2017,750,3,3
448,447,16/06/2019,1500,3,6
448,447,14/11/2018,750,3,3
448,447,16/01/2017,250,3,1
448,447,12/8/2018,555,2,3
448,447,15/01/2018,750,3,3
448,447,15/02/2019,750,3,3
448,447,17/03/2017,1500,3,6
448,447,17/05/2018,750,3,3
448,447,17/05/2019,250,3,1
448,447,15/12/2016,250,3,1
448,447,14/09/2017,250,3,1
448,447,15/11/2016,250,3,1
448,447,14/04/2018,250,3,1
448,447,16/09/2016,250,3,1
448,447,16/10/2016,250,3,1
448,447,17/02/2017,250,3,1
448,448,17/07/2017,2394,4,6
449,448,17/12/2018,399,4,1
449,448,16/03/2017,399,4,1
449,448,17/03/2018,399,4,1
449,448,17/12/2016,399,4,1
449,448,16/04/2017,399,4,1
449,448,18/01/2019,399,4,1
449,448,18/06/2019,2394,4,6
449,448,17/10/2016,399,4,1
449,448,18/06/2018,2394,4,6
449,448,18/06/2017,399,4,1
449,448,16/01/2018,399,4,1
449,448,18/02/2019,399,4,1
449,448,16/04/2019,399,4,1
449,448,16/05/2018,399,4,1
449,448,17/09/2016,399,4,1
449,448,16/03/2019,399,4,1
449,448,16/01/2017,399,4,1
449,448,18/05/2019,399,4,1
449,448,17/05/2017,399,4,1
449,448,18/02/2018,399,4,1
449,449,5/2/2019,2394,4,6
450,449,4/10/2016,399,4,1
450,449,3/4/2018,2394,4,6
450,449,3/8/2017,399,4,1
450,449,4/12/2016,1197,4,3
450,449,3/9/2017,2394,4,6
450,449,3/3/2017,1197,4,3
450,449,3/10/2018,1197,4,3
450,449,4/6/2017,399,4,1
450,449,4/11/2016,399,4,1
450,449,4/1/2019,399,4,1
450,449,4/9/2016,399,4,1
450,449,4/3/2018,399,4,1
450,449,5/7/2017,399,4,1
450,450,11/7/2018,555,2,3
451,450,11/3/2018,185,2,1
451,450,12/6/2017,1110,2,6
451,450,11/5/2017,185,2,1
451,450,12/4/2018,185,2,1
451,450,11/5/2018,185,2,1
451,450,10/6/2019,555,2,3
451,450,10/12/2018,1110,2,6
451,450,12/11/2016,555,2,3
451,450,13/03/2017,185,2,1
451,450,11/6/2018,185,2,1
451,450,28/04/2017,185,2,1
451,450,11/1/2018,185,2,1
451,450,12/2/2018,185,2,1
451,450,13/11/2018,185,2,1
451,450,11/2/2017,185,2,1
451,450,13/10/2016,185,2,1
451,450,12/10/2018,185,2,1
451,450,13/09/2016,185,2,1
