id,customer_id,data_id,plano_id,valor,qtde_meses_pagos,
23001,1202,742,4,399,1,
23002,1202,516,4,399,1,
23003,1202,796,4,399,1,
23004,1202,153,4,399,1,
23005,1202,209,4,399,1,
23006,1202,294,4,399,1,
23007,1202,265,4,399,1,
23008,1202,824,4,399,1,
23009,1202,910,4,399,1,
23010,1202,69,4,399,1,
23011,1202,126,4,399,1,
23012,1202,238,4,399,1,
23013,1202,881,4,399,1,
23014,1202,14,4,399,1,
23015,1202,854,4,399,1,
23016,1202,490,4,399,1,
23017,1203,278,2,1110,6,
23018,1203,138,2,185,1,
23019,1203,923,2,555,3,
23020,1203,753,2,555,3,
23021,1203,81,2,185,1,
23022,1203,558,2,555,3,
23023,1203,446,2,555,3,
23024,1203,165,2,555,3,
23025,1203,54,2,185,1,
23026,1203,837,2,555,3,
23027,1203,697,2,185,1,
23028,1203,110,2,185,1,
23029,1203,507,3,250,1,
23030,1203,643,2,185,1,
23031,1203,666,3,250,1,
23032,1203,26,2,185,1,
23033,1204,40,4,399,1,
23034,1204,489,4,2394,6,
23035,1204,179,4,2394,6,
23036,1204,376,4,1197,3,
23037,1204,880,4,399,1,
23038,1204,123,4,399,1,
23039,1204,740,4,1197,3,
23040,1204,825,4,399,1,
23041,1204,657,4,399,1,
23042,1204,684,4,399,1,
23043,1204,907,4,1197,3,
23044,1204,851,4,399,1,
23045,1204,348,4,399,1,
23046,1204,459,4,399,1,
23047,1204,712,4,399,1,
23048,1204,97,4,399,1,
23049,1205,384,4,2394,6,
23050,1205,665,4,2394,6,
23051,1205,300,4,1197,3,
23052,1205,971,4,2394,6,
23053,1205,553,4,399,1,
23054,1205,104,4,399,1,
23055,1205,944,4,399,1,
23056,1205,161,4,399,1,
23057,1205,859,4,1197,3,
23058,1205,579,4,399,1,
23059,1205,132,4,399,1,
23060,1205,217,4,1197,3,
23061,1205,607,4,399,1,
23062,1205,188,4,399,1,
23063,1205,832,4,399,1,
23064,1205,49,4,399,1,
23065,1205,76,4,399,1,
23066,1205,637,4,399,1,
23067,1206,746,2,1110,6,
23068,1206,521,2,185,1,
23069,1206,185,2,185,1,
23070,1206,353,2,185,1,
23071,1206,689,2,185,1,
23072,1206,576,2,185,1,
23073,1206,72,2,555,3,
23074,1206,659,2,185,1,
23075,1206,548,2,185,1,
23076,1206,409,2,555,3,
23077,1206,212,2,185,1,
23078,1206,604,2,185,1,
23079,1206,939,2,185,1,
23080,1206,15,2,185,1,
23081,1206,295,2,185,1,
23082,1206,240,1,100,1,
23083,1206,322,2,185,1,
23084,1206,910,2,185,1,
23085,1206,266,2,185,1,
23086,1206,44,2,185,1,
23087,1206,492,2,185,1,
23088,1206,631,2,185,1,
23089,1207,235,3,250,1,
23090,1207,38,3,250,1,
23091,1207,431,3,750,3,
23092,1207,513,3,250,1,
23093,1207,878,3,250,1,
23094,1207,569,3,250,1,
23095,1207,150,3,750,3,
23096,1207,345,3,250,1,
23097,1207,794,3,750,3,
23098,1207,261,3,750,3,
23099,1207,625,3,250,1,
23100,1207,935,3,750,3,
23101,1207,374,3,250,1,
23102,1207,711,3,750,3,
23103,1207,401,3,250,1,
23104,1207,67,3,750,3,
23105,1207,683,3,250,1,
23106,1207,597,3,250,1,
23107,1207,905,3,250,1,
23108,1207,542,3,250,1,
23109,1208,609,4,1197,3,
23110,1208,692,4,2394,6,
23111,1208,226,2,185,1,
23112,1208,926,2,1110,6,
23113,1208,337,2,1110,6,
23114,1208,535,2,185,1,
23115,1208,254,2,555,3,
23116,1208,115,2,555,3,
23117,1208,30,2,185,1,
23118,1208,842,2,555,3,
23119,1208,507,2,185,1,
23120,1208,563,2,185,1,
23121,1208,3,2,185,1,
23122,1208,88,2,185,1,
23123,1208,60,2,185,1,
23124,1209,143,4,399,1,
23125,1209,898,4,2394,6,
23126,1209,871,4,399,1,
23127,1209,619,4,1197,3,
23128,1209,310,4,399,1,
23129,1209,536,4,1197,3,
23130,1209,396,4,1197,3,
23131,1209,227,4,1197,3,
23132,1209,58,4,399,1,
23133,1209,30,4,399,1,
23134,1209,702,4,1197,3,
23135,1209,477,4,399,1,
23136,1209,199,4,399,1,
23137,1209,815,4,399,1,
23138,1209,366,4,399,1,
23139,1209,339,4,399,1,
23140,1209,86,4,399,1,
23141,1209,3,4,399,1,
23142,1209,788,4,399,1,
23143,1209,170,4,399,1,
23144,1209,114,4,399,1,
23145,1210,883,4,2394,6,
23146,1210,492,4,2394,6,
23147,1210,99,4,399,1,
23148,1210,686,4,1197,3,
23149,1210,128,4,1197,3,
23150,1210,322,4,1197,3,
23151,1210,658,4,399,1,
23152,1210,211,4,399,1,
23153,1210,266,4,399,1,
23154,1210,463,4,399,1,
23155,1210,770,4,1197,3,
23156,1210,406,4,399,1,
23157,1210,70,4,399,1,
23158,1210,42,4,399,1,
23159,1210,237,4,399,1,
23160,1210,293,4,399,1,
23161,1210,853,4,399,1,
23162,1210,13,4,399,1,
23163,1211,531,2,185,1,
23164,1211,699,2,555,3,
23165,1211,615,2,185,1,
23166,1211,251,2,185,1,
23167,1211,363,2,185,1,
23168,1211,783,2,555,3,
23169,1211,979,2,185,1,
23170,1211,951,2,185,1,
23171,1211,643,2,185,1,
23172,1211,895,2,185,1,
23173,1211,27,2,185,1,
23174,1211,195,2,185,1,
23175,1211,447,2,185,1,
23176,1211,671,2,185,1,
23177,1211,111,2,555,3,
23178,1211,335,2,185,1,
23179,1211,391,2,185,1,
23180,1211,587,2,185,1,
23181,1211,475,2,185,1,
23182,1211,307,2,185,1,
23183,1211,867,2,185,1,
23184,1211,279,2,185,1,
23185,1211,223,2,185,1,
23186,1211,83,2,185,1,
23187,1211,503,2,185,1,
23188,1211,559,2,185,1,
23189,1211,419,2,185,1,
23190,1212,713,4,2394,6,
23191,1212,68,4,399,1,
23192,1212,516,4,1197,3,
23193,1212,349,4,1197,3,
23194,1212,180,4,2394,6,
23195,1212,907,4,399,1,
23196,1212,433,4,399,1,
23197,1212,684,4,399,1,
23198,1212,963,4,399,1,
23199,1212,152,4,399,1,
23200,1212,600,4,399,1,
23201,1212,655,4,399,1,
23202,1212,13,1,100,1,
23203,1212,124,1,100,1,
23204,1212,490,1,100,1,
23205,1212,461,1,100,1,
23206,1212,881,1,100,1,
23207,1212,98,1,100,1,
23208,1212,628,1,100,1,
23209,1213,979,3,1500,6,
23210,1214,386,2,185,1,
23211,1214,553,2,555,3,
23212,1214,890,2,1110,6,
23213,1214,303,2,185,1,
23214,1214,640,2,185,1,
23215,1214,23,2,185,1,
23216,1214,358,2,185,1,
23217,1214,808,2,555,3,
23218,1214,107,2,555,3,
23219,1214,442,2,185,1,
23220,1214,220,2,555,3,
23221,1214,190,2,185,1,
23222,1214,696,2,555,3,
23223,1214,472,2,555,3,
23224,1214,330,2,185,1,
23225,1214,80,2,185,1,
23226,1214,50,2,185,1,
23227,1214,780,2,185,1,
23228,1214,666,2,185,1,
23229,1215,406,1,600,6,
23230,1215,71,1,300,3,
23231,1215,826,1,100,1,
23232,1215,744,1,300,3,
23233,1215,574,1,300,3,
23234,1215,883,1,300,3,
23235,1215,183,1,300,3,
23236,1215,716,1,100,1,
23237,1215,167,4,399,1,
23238,1215,324,1,100,1,
23239,1215,16,1,100,1,
23240,1215,379,1,100,1,
23241,1215,269,1,100,1,
23242,1215,659,1,100,1,
23243,1215,43,1,100,1,
23244,1215,295,1,100,1,
23245,1215,689,1,100,1,
23246,1215,969,1,100,1,
23247,1215,351,1,100,1,
23248,1215,856,1,100,1,
23249,1216,979,2,1110,6,
23250,1217,512,4,2394,6,
23251,1217,875,4,2394,6,
23252,1217,148,4,2394,6,
23253,1217,763,4,1197,3,
23254,1217,64,4,1197,3,
23255,1217,372,4,399,1,
23256,1217,399,4,1197,3,
23257,1217,343,4,399,1,
23258,1217,735,4,399,1,
23259,1217,849,4,399,1,
23260,1217,8,4,399,1,
23261,1217,707,4,399,1,
23262,1217,37,4,399,1,
23263,1217,316,4,399,1,
23264,1217,679,4,399,1,
23265,1218,842,4,399,1,
23266,1218,450,4,399,1,
23267,1218,871,4,399,1,
23268,1218,647,4,2394,6,
23269,1218,367,4,399,1,
23270,1218,899,4,399,1,
23271,1218,256,4,399,1,
23272,1218,33,4,399,1,
23273,1218,229,4,399,1,
23274,1218,172,4,399,1,
23275,1218,957,4,399,1,
23276,1218,481,4,399,1,
23277,1218,313,4,399,1,
23278,1218,116,4,399,1,
23279,1218,565,4,1197,3,
23280,1218,62,4,399,1,
23281,1218,396,4,399,1,
23282,1218,818,4,399,1,
23283,1218,342,4,399,1,
23284,1218,5,4,399,1,
23285,1218,144,4,399,1,
23286,1218,93,2,185,1,
23287,1218,508,4,399,1,
23288,1218,202,4,399,1,
23289,1218,538,4,399,1,
23290,1218,930,4,399,1,
23291,1219,455,2,1110,6,
23292,1219,174,2,1110,6,
23293,1219,874,2,185,1,
23294,1219,117,2,185,1,
23295,1219,678,2,1110,6,
23296,1219,368,2,555,3,
23297,1219,90,2,185,1,
23298,1219,342,2,185,1,
23299,1219,901,2,1110,6,
23300,1219,846,2,185,1,
23301,1219,650,2,185,1,
23302,1219,146,2,185,1,
23303,1219,63,2,185,1,
23304,1220,840,2,185,1,
23305,1220,448,2,555,3,
23306,1220,896,2,185,1,
23307,1220,616,2,555,3,
23308,1220,56,2,185,1,
23309,1220,420,2,185,1,
23310,1220,532,2,185,1,
23311,1220,728,2,185,1,
23312,1220,112,2,185,1,
23313,1220,700,2,185,1,
23314,1220,224,2,1110,6,
23315,1220,84,2,185,1,
23316,1220,756,2,555,3,
23317,1220,980,2,555,3,
23318,1220,952,2,185,1,
23319,1220,196,2,185,1,
23320,1220,28,2,185,1,
23321,1220,389,3,250,1,
23322,1220,588,2,185,1,
23323,1220,167,4,399,1,
23324,1220,901,1,100,1,
23325,1220,140,2,185,1,
23326,1220,560,2,185,1,
23327,1220,868,2,185,1,
23328,1221,410,1,100,1,
23329,1221,551,1,600,6,
23330,1221,970,1,600,6,
23331,1221,745,1,600,6,
23332,1221,466,1,300,3,
23333,1221,382,1,100,1,
23334,1221,438,1,100,1,
23335,1221,353,1,100,1,
23336,1221,156,1,300,3,
23337,1221,71,1,100,1,
23338,1221,267,1,100,1,
23339,1221,295,1,100,1,
23340,1221,323,1,100,1,
23341,1221,16,1,100,1,
23342,1221,939,1,100,1,
23343,1221,913,1,100,1,
23344,1221,240,1,100,1,
23345,1221,128,1,100,1,
23346,1221,100,1,100,1,
23347,1222,955,1,100,1,
23348,1223,816,2,555,3,
23349,1223,255,2,1110,6,
23350,1223,955,2,1110,6,
23351,1223,480,2,555,3,
23352,1223,702,2,185,1,
23353,1223,114,2,555,3,
23354,1223,86,2,185,1,
23355,1223,591,2,555,3,
23356,1223,674,2,185,1,
23357,1223,451,2,185,1,
23358,1223,30,2,185,1,
23359,1223,563,2,185,1,
23360,1223,927,2,185,1,
23361,1223,197,2,185,1,
23362,1223,730,2,555,3,
23363,1223,899,2,185,1,
23364,1223,3,2,185,1,
23365,1224,483,3,750,3,
23366,1224,650,3,750,3,
23367,1224,90,3,250,1,
23368,1224,174,3,750,3,
23369,1224,789,3,750,3,
23370,1224,903,3,250,1,
23371,1224,343,3,250,1,
23372,1224,146,3,250,1,
23373,1224,594,3,250,1,
23374,1224,63,3,250,1,
23375,1224,259,3,750,3,
23376,1224,874,3,250,1,
23377,1224,7,3,250,1,
23378,1224,399,3,250,1,
23379,1224,429,3,250,1,
23380,1224,623,3,250,1,
23381,1224,34,3,250,1,
23382,1224,736,3,250,1,
23383,1224,566,3,250,1,
23384,1224,960,3,250,1,
23385,1224,372,3,250,1,
23386,1224,931,3,250,1,
23387,1224,455,3,250,1,
23388,1224,120,3,250,1,
23389,1224,764,3,250,1,
23390,1225,812,3,1500,6,
23391,1225,28,3,250,1,
23392,1225,252,3,250,1,
23393,1225,700,3,750,3,
23394,1225,616,3,250,1,
23395,1225,168,3,250,1,
23396,1225,308,3,750,3,
23397,1225,532,3,750,3,
23398,1225,672,3,250,1,
23399,1225,56,3,250,1,
23400,1225,784,3,250,1,
23401,1225,140,3,250,1,
23402,1225,980,3,250,1,
23403,1225,644,3,250,1,
23404,1225,448,3,750,3,
23405,1225,392,3,250,1,
23406,1225,280,3,250,1,
23407,1225,84,3,250,1,
23408,1225,196,3,250,1,
23409,1225,224,3,250,1,
23410,1226,831,2,1110,6,
23411,1226,606,2,555,3,
23412,1226,383,2,555,3,
23413,1226,467,2,185,1,
23414,1226,708,4,399,1,
23415,1226,216,2,555,3,
23416,1226,160,2,185,1,
23417,1226,804,2,185,1,
23418,1226,49,2,185,1,
23419,1226,301,2,555,3,
23420,1226,76,2,555,3,
23421,1226,582,2,185,1,
23422,1226,498,2,555,3,
23423,1226,20,2,185,1,
23424,1226,748,2,185,1,
23425,1226,777,2,185,1,
23426,1226,189,2,185,1,
23427,1226,693,2,185,1,
23428,1227,551,4,399,1,
23429,1227,159,4,1197,3,
23430,1227,272,4,1197,3,
23431,1227,587,2,1110,6,
23432,1227,438,4,399,1,
23433,1227,104,4,399,1,
23434,1227,749,4,399,1,
23435,1227,944,4,399,1,
23436,1227,497,4,399,1,
23437,1227,411,4,399,1,
23438,1227,468,4,399,1,
23439,1227,888,4,399,1,
23440,1227,245,4,399,1,
23441,1227,777,4,1197,3,
23442,1227,133,4,399,1,
23443,1227,384,4,399,1,
23444,1227,973,4,1197,3,
23445,1227,49,4,399,1,
23446,1227,77,4,399,1,
23447,1227,916,4,399,1,
23448,1227,525,4,399,1,
23449,1227,356,4,399,1,
23450,1228,957,3,250,1,
23451,1229,204,2,555,3,
23452,1229,317,2,185,1,
23453,1229,709,2,555,3,
23454,1229,120,2,555,3,
23455,1229,93,2,185,1,
23456,1229,792,2,185,1,
23457,1229,625,2,555,3,
23458,1229,876,2,185,1,
23459,1229,344,2,555,3,
23460,1229,542,2,185,1,
23461,1229,66,2,185,1,
23462,1229,905,2,185,1,
23463,1229,933,2,555,3,
23464,1229,290,2,185,1,
23465,1229,514,2,185,1,
23466,1229,850,2,185,1,
23467,1229,823,2,185,1,
23468,1229,430,2,185,1,
23469,1229,597,2,185,1,
23470,1229,37,2,185,1,
23471,1229,485,2,185,1,
23472,1229,458,2,185,1,
23473,1230,678,2,185,1,
23474,1230,482,2,555,3,
23475,1230,145,2,1110,6,
23476,1230,817,2,555,3,
23477,1230,32,2,185,1,
23478,1230,311,2,1110,6,
23479,1230,761,2,185,1,
23480,1230,955,2,185,1,
23481,1230,789,2,185,1,
23482,1230,929,2,185,1,
23483,1230,619,2,185,1,
23484,1230,87,2,185,1,
23485,1230,900,2,185,1,
23486,1230,648,2,185,1,
23487,1230,732,2,185,1,
23488,1230,4,2,185,1,
23489,1230,703,2,185,1,
23490,1230,61,2,185,1,
23491,1231,206,3,250,1,
23492,1231,403,3,1500,6,
23493,1231,766,3,750,3,
23494,1231,653,3,750,3,
23495,1231,906,3,1500,6,
23496,1231,598,3,250,1,
23497,1231,737,3,250,1,
23498,1231,177,3,250,1,
23499,1231,849,3,250,1,
23500,1231,66,3,250,1,
23501,1231,318,3,750,3,
23502,1231,93,3,750,3,
23503,1231,10,3,250,1,
23504,1231,569,3,250,1,
23505,1231,235,3,250,1,
23506,1231,39,3,250,1,
23507,1231,878,3,250,1,
23508,1231,290,3,250,1,
23509,1232,248,4,2394,6,
23510,1232,865,4,399,1,
23511,1232,415,4,1197,3,
23512,1232,835,4,399,1,
23513,1232,668,4,399,1,
23514,1232,97,3,250,1,
23515,1232,546,3,750,3,
23516,1232,490,3,250,1,
23517,1232,740,3,750,3,
23518,1232,909,3,250,1,
23519,1232,881,3,250,1,
23520,1232,69,3,250,1,
23521,1232,685,3,250,1,
23522,1232,517,3,250,1,
23523,1232,714,3,250,1,
23524,1232,208,3,250,1,
23525,1232,154,3,250,1,
23526,1232,13,3,250,1,
23527,1232,936,3,750,3,
23528,1232,181,3,250,1,
23529,1232,629,3,250,1,
23530,1232,126,3,250,1,
23531,1233,707,1,600,6,
23532,1233,874,1,300,3,
23533,1233,483,1,600,6,
23534,1233,342,1,300,3,
23535,1233,203,1,300,3,
23536,1233,64,1,100,1,
23537,1233,92,1,300,3,
23538,1233,37,1,100,1,
23539,1233,176,1,100,1,
23540,1233,290,1,100,1,
23541,1233,10,1,100,1,
23542,1233,963,1,100,1,
23543,1233,654,1,100,1,
23544,1233,681,1,100,1,
23545,1233,457,1,100,1,
23546,1233,319,1,100,1,
23547,1234,406,2,555,3,
23548,1234,490,2,185,1,
23549,1234,547,2,1110,6,
23550,1234,909,2,185,1,
23551,1234,293,2,555,3,
23552,1234,264,2,185,1,
23553,1234,181,2,185,1,
23554,1234,378,2,185,1,
23555,1234,742,2,1110,6,
23556,1234,153,2,185,1,
23557,1234,966,2,1110,6,
23558,1234,98,2,185,1,
23559,1234,714,2,185,1,
23560,1234,237,2,185,1,
23561,1234,43,2,185,1,
23562,1234,16,2,185,1,
23563,1234,941,2,185,1,
23564,1234,519,2,185,1,
23565,1235,331,3,1500,6,
23566,1235,639,3,750,3,
23567,1235,946,3,1500,6,
23568,1235,611,3,250,1,
23569,1235,808,3,750,3,
23570,1235,723,3,250,1,
23571,1235,191,3,750,3,
23572,1235,526,3,250,1,
23573,1235,107,3,750,3,
23574,1235,500,3,250,1,
23575,1235,52,3,250,1,
23576,1235,584,3,250,1,
23577,1235,753,3,250,1,
23578,1235,892,3,250,1,
23579,1235,305,3,250,1,
23580,1235,921,3,250,1,
23581,1235,81,3,250,1,
23582,1235,24,3,250,1,
23583,1235,779,3,250,1,
23584,1235,556,3,250,1,
23585,1236,727,2,555,3,
23586,1236,531,2,185,1,
23587,1236,307,2,1110,6,
23588,1236,923,2,555,3,
23589,1236,503,2,185,1,
23590,1236,167,2,555,3,
23591,1236,643,2,555,3,
23592,1236,279,2,185,1,
23593,1236,27,2,185,1,
23594,1236,839,2,185,1,
23595,1236,111,2,185,1,
23596,1236,811,2,185,1,
23597,1236,475,2,185,1,
23598,1236,559,2,555,3,
23599,1236,895,2,185,1,
23600,1236,251,2,185,1,
23601,1236,83,2,185,1,
23602,1236,867,2,185,1,
23603,1236,55,2,185,1,
23604,1236,139,2,185,1,
23605,1237,703,3,750,3,
23606,1237,312,3,1500,6,
23607,1237,956,3,1500,6,
23608,1237,673,1,100,1,
23609,1237,59,3,250,1,
23610,1237,871,3,250,1,
23611,1237,142,3,250,1,
23612,1237,535,3,250,1,
23613,1237,170,3,750,3,
23614,1237,30,3,250,1,
23615,1237,253,3,250,1,
23616,1237,897,3,250,1,
23617,1237,283,3,250,1,
23618,1237,563,3,750,3,
23619,1237,842,3,250,1,
23620,1237,87,3,250,1,
23621,1237,115,3,250,1,
23622,1237,815,3,250,1,
23623,1237,506,3,250,1,
23624,1237,787,3,250,1,
23625,1237,1,3,250,1,
23626,1237,645,3,250,1,
23627,1237,925,3,250,1,
23628,1238,799,3,1500,6,
23629,1238,715,3,250,1,
23630,1238,322,3,1500,6,
23631,1238,519,3,1500,6,
23632,1238,125,3,250,1,
23633,1238,740,3,250,1,
23634,1238,70,3,250,1,
23635,1238,237,3,250,1,
23636,1238,685,3,250,1,
23637,1238,210,3,250,1,
23638,1238,266,3,250,1,
23639,1238,967,3,250,1,
23640,1238,155,3,250,1,
23641,1238,98,3,250,1,
23642,1238,295,3,250,1,
23643,1238,13,3,250,1,
23644,1238,489,3,250,1,
23645,1238,770,3,250,1,
23646,1239,166,4,2394,6,
23647,1239,83,4,399,1,
23648,1239,447,4,2394,6,
23649,1239,111,4,399,1,
23650,1239,139,4,399,1,
23651,1239,643,4,1197,3,
23652,1239,867,4,1197,3,
23653,1239,783,4,1197,3,
23654,1239,419,4,399,1,
23655,1239,951,4,1197,3,
23656,1239,727,4,399,1,
23657,1239,391,4,399,1,
23658,1239,615,4,399,1,
23659,1239,27,4,399,1,
23660,1239,55,4,399,1,
23661,1239,755,4,399,1,
23662,1240,267,3,750,3,
23663,1240,42,3,250,1,
23664,1240,825,3,1500,6,
23665,1240,489,3,1500,6,
23666,1240,183,3,250,1,
23667,1240,71,3,750,3,
23668,1240,686,3,750,3,
23669,1240,238,3,250,1,
23670,1240,350,3,750,3,
23671,1240,15,3,250,1,
23672,1240,658,3,250,1,
23673,1240,211,3,250,1,
23674,1240,154,3,250,1,
23675,1240,770,3,250,1,
23676,1240,434,3,250,1,
23677,1240,463,3,250,1,
23678,1241,959,2,555,3,
23679,1242,686,3,250,1,
23680,1242,182,3,1500,6,
23681,1242,937,3,250,1,
23682,1242,601,3,750,3,
23683,1242,349,3,1500,6,
23684,1242,713,3,750,3,
23685,1242,71,3,250,1,
23686,1242,546,3,250,1,
23687,1242,800,3,750,3,
23688,1242,967,3,250,1,
23689,1242,128,3,250,1,
23690,1242,520,3,250,1,
23691,1242,883,3,250,1,
23692,1242,98,3,250,1,
23693,1242,14,3,250,1,
23694,1242,43,3,250,1,
23695,1242,155,3,250,1,
23696,1242,574,3,250,1,
23697,1242,910,3,250,1,
23698,1243,473,2,555,3,
23699,1243,109,2,185,1,
23700,1243,838,2,1110,6,
23701,1243,417,2,185,1,
23702,1243,221,2,185,1,
23703,1243,781,2,185,1,
23704,1243,306,2,555,3,
23705,1243,584,2,555,3,
23706,1243,277,2,185,1,
23707,1243,193,2,185,1,
23708,1243,81,2,185,1,
23709,1243,698,2,555,3,
23710,1243,668,2,185,1,
23711,1243,52,2,185,1,
23712,1243,555,2,185,1,
23713,1243,136,2,185,1,
23714,1243,249,2,185,1,
23715,1243,809,2,185,1,
23716,1243,443,2,185,1,
23717,1243,389,2,185,1,
23718,1243,163,2,185,1,
23719,1243,24,2,185,1,
23720,1244,387,1,100,1,
23721,1244,274,1,100,1,
23722,1244,638,1,600,6,
23723,1244,973,1,300,3,
23724,1244,806,1,600,6,
23725,1244,550,4,399,1,
23726,1244,470,1,100,1,
23727,1244,77,1,100,1,
23728,1244,412,1,100,1,
23729,1244,524,1,100,1,
23730,1244,246,1,100,1,
23731,1244,106,1,100,1,
23732,1244,134,1,300,3,
23733,1244,48,1,100,1,
23734,1244,495,1,100,1,
23735,1244,21,1,100,1,
23736,1244,356,1,100,1,
23737,1244,564,1,100,1,
23738,1245,158,1,300,3,
23739,1245,19,1,100,1,
23740,1245,467,1,100,1,
23741,1245,942,1,100,1,
23742,1245,298,1,600,6,
23743,1245,691,1,100,1,
23744,1245,915,1,100,1,
23745,1245,76,1,100,1,
23746,1245,494,1,300,3,
23747,1245,243,1,100,1,
23748,1245,606,1,100,1,
23749,1245,831,1,300,3,
23750,1245,748,1,300,3,
23751,1245,47,1,100,1,
23752,1245,580,1,100,1,
23753,1245,970,1,100,1,
23754,1245,720,1,100,1,
23755,1245,102,1,100,1,
23756,1245,663,4,399,1,
23757,1245,130,1,100,1,
23758,1246,79,3,250,1,
23759,1246,332,3,250,1,
23760,1246,190,3,250,1,
23761,1246,526,3,750,3,
23762,1246,808,3,1500,6,
23763,1246,164,3,250,1,
23764,1246,612,3,750,3,
23765,1246,976,3,250,1,
23766,1246,220,3,250,1,
23767,1246,276,3,250,1,
23768,1246,387,3,250,1,
23769,1246,23,3,250,1,
23770,1246,358,3,250,1,
23771,1246,106,3,250,1,
23772,1246,414,3,250,1,
23773,1246,779,3,250,1,
23774,1246,750,3,250,1,
23775,1246,135,3,250,1,
23776,1246,471,3,250,1,
23777,1246,246,3,250,1,
23778,1246,304,3,250,1,
23779,1246,694,3,250,1,
23780,1246,444,3,250,1,
23781,1246,500,3,250,1,
23782,1246,52,3,250,1,
23783,1247,552,3,1500,6,
23784,1247,719,3,250,1,
23785,1247,301,3,1500,6,
23786,1247,944,3,750,3,
23787,1247,132,3,250,1,
23788,1247,187,3,750,3,
23789,1247,775,3,1500,6,
23790,1247,495,3,250,1,
23791,1247,48,3,250,1,
23792,1247,469,3,250,1,
23793,1247,160,3,250,1,
23794,1247,523,3,250,1,
23795,1247,273,3,250,1,
23796,1247,20,3,250,1,
23797,1247,748,3,250,1,
23798,1247,76,3,250,1,
23799,1248,816,1,100,1,
23800,1248,284,1,300,3,
23801,1248,536,1,600,6,
23802,1248,5,1,100,1,
23803,1248,732,1,100,1,
23804,1248,424,1,100,1,
23805,1248,510,1,100,1,
23806,1248,173,1,300,3,
23807,1248,60,1,100,1,
23808,1248,789,1,100,1,
23809,1248,88,1,300,3,
23810,1248,481,1,100,1,
23811,1248,901,1,100,1,
23812,1248,368,1,100,1,
23813,1248,706,1,100,1,
23814,1248,846,1,100,1,
23815,1248,34,1,100,1,
23816,1248,957,1,100,1,
23817,1248,873,1,100,1,
23818,1248,930,1,100,1,
23819,1248,257,1,100,1,
23820,1249,179,2,555,3,
23821,1249,123,2,185,1,
23822,1249,487,2,555,3,
23823,1249,712,2,555,3,
23824,1249,935,2,555,3,
23825,1249,346,2,185,1,
23826,1249,402,2,185,1,
23827,1249,822,2,185,1,
23828,1249,318,2,185,1,
23829,1249,851,2,555,3,
23830,1249,292,2,185,1,
23831,1249,94,2,185,1,
23832,1249,571,2,555,3,
23833,1249,10,2,185,1,
23834,1249,39,2,185,1,
23835,1249,263,2,185,1,
23836,1249,793,2,185,1,
23837,1249,430,2,185,1,
23838,1249,149,2,185,1,
23839,1249,683,2,185,1,
23840,1249,459,2,185,1,
23841,1249,653,2,185,1,
23842,1250,609,2,185,1,
23843,1250,414,2,185,1,
23844,1250,442,2,185,1,
23845,1250,525,2,555,3,
23846,1250,946,2,185,1,
23847,1250,640,4,2394,6,
23848,1250,919,2,185,1,
23849,1250,79,2,555,3,
23850,1250,863,2,185,1,
23851,1250,974,2,555,3,
23852,1250,218,2,555,3,
23853,1250,191,2,185,1,
23854,1250,808,2,185,1,
23855,1250,891,2,185,1,
23856,1250,331,2,555,3,
23857,1250,22,2,185,1,
23858,1250,470,2,185,1,
23859,1250,499,2,185,1,
23860,1250,835,2,185,1,
23861,1250,49,2,185,1,
23862,1250,162,2,185,1,
23863,1250,302,2,185,1,
23864,1251,491,1,300,3,
23865,1251,352,1,300,3,
23866,1251,155,1,300,3,
23867,1251,798,1,300,3,
23868,1251,575,1,100,1,
23869,1251,967,1,100,1,
23870,1251,295,1,100,1,
23871,1251,687,1,300,3,
23872,1251,883,1,300,3,
23873,1251,604,1,100,1,
23874,1251,660,1,100,1,
23875,1251,323,1,100,1,
23876,1251,464,1,100,1,
23877,1251,70,1,100,1,
23878,1251,126,1,100,1,
23879,1251,42,1,100,1,
23880,1251,99,1,100,1,
23881,1251,435,1,100,1,
23882,1251,237,1,100,1,
23883,1251,265,1,100,1,
23884,1251,771,1,100,1,
23885,1251,630,1,100,1,
23886,1252,316,3,250,1,
23887,1252,709,3,750,3,
23888,1252,960,3,1500,6,
23889,1252,625,3,250,1,
23890,1252,793,3,750,3,
23891,1252,371,3,750,3,
23892,1252,64,3,750,3,
23893,1252,259,3,250,1,
23894,1252,175,3,750,3,
23895,1252,652,3,250,1,
23896,1252,512,3,750,3,
23897,1252,877,3,750,3,
23898,1252,456,3,250,1,
23899,1252,485,3,250,1,
23900,1252,37,3,250,1,
23901,1252,148,3,250,1,
23902,1252,288,3,250,1,
23903,1252,9,3,250,1,
23904,1252,346,3,250,1,
23905,1252,681,3,250,1,
23906,1253,585,1,100,1,
23907,1253,82,1,100,1,
23908,1253,475,1,100,1,
23909,1253,754,1,600,6,
23910,1253,361,1,300,3,
23911,1253,698,1,100,1,
23912,1253,139,1,300,3,
23913,1253,977,1,300,3,
23914,1253,501,1,100,1,
23915,1253,251,1,300,3,
23916,1253,725,1,100,1,
23917,1253,53,1,100,1,
23918,1253,948,1,100,1,
23919,1253,109,1,100,1,
23920,1253,642,1,100,1,
23921,1253,529,1,100,1,
23922,1253,26,1,100,1,
23923,1253,614,1,100,1,
23924,1253,670,1,100,1,
23925,1253,921,1,100,1,
