id,customer_id,data_id,plano_id,valor,qtde_meses_pagos
30177,1573,169,1,100,1
30178,1573,645,1,600,6
30179,1573,253,1,100,1
30180,1573,197,1,100,1
30181,1573,393,1,100,1
30182,1573,1,1,100,1
30183,1573,533,1,100,1
30184,1573,281,1,100,1
30185,1573,29,1,100,1
30186,1573,85,1,100,1
30187,1573,897,1,100,1
30188,1573,365,1,100,1
30189,1573,113,1,100,1
30190,1574,474,2,555,3
30191,1574,194,2,185,1
30192,1574,53,2,185,1
30193,1574,389,2,185,1
30194,1574,838,2,1110,6
30195,1574,166,2,185,1
30196,1574,585,2,1110,6
30197,1574,333,2,185,1
30198,1574,810,2,185,1
30199,1574,361,2,185,1
30200,1574,781,2,185,1
30201,1574,249,2,185,1
30202,1574,24,2,185,1
30203,1574,108,2,185,1
30204,1574,738,1,100,1
30205,1574,219,2,185,1
30206,1574,276,2,185,1
30207,1574,80,2,185,1
30208,1574,556,2,185,1
30209,1574,415,2,185,1
30210,1574,304,2,185,1
30211,1574,136,2,185,1
30212,1575,460,1,600,6
30213,1575,319,1,100,1
30214,1575,375,1,300,3
30215,1575,794,1,300,3
30216,1575,123,1,100,1
30217,1575,656,1,100,1
30218,1575,208,1,300,3
30219,1575,683,1,300,3
30220,1575,962,1,300,3
30221,1575,290,1,100,1
30222,1575,766,1,100,1
30223,1575,39,1,100,1
30224,1575,906,1,100,1
30225,1575,934,1,100,1
30226,1575,68,1,100,1
30227,1575,347,1,100,1
30228,1575,180,1,100,1
30229,1575,94,1,100,1
30230,1575,150,1,100,1
30231,1575,11,1,100,1
30232,1575,628,1,100,1
30233,1575,878,1,100,1
30234,1576,293,2,555,3
30235,1576,629,2,185,1
30236,1576,154,2,185,1
30237,1576,405,2,1110,6
30238,1576,910,2,1110,6
30239,1576,714,2,555,3
30240,1576,378,2,185,1
30241,1576,659,2,185,1
30242,1576,70,2,185,1
30243,1576,183,2,185,1
30244,1576,855,2,185,1
30245,1576,237,2,185,1
30246,1576,99,2,185,1
30247,1576,126,2,185,1
30248,1576,685,2,185,1
30249,1576,265,2,185,1
30250,1576,13,2,185,1
30251,1576,41,2,185,1
30252,1576,826,2,185,1
30253,1576,600,2,185,1
30254,1576,798,2,185,1
30255,1577,731,3,250,1
30256,1577,536,3,750,3
30257,1577,144,3,250,1
30258,1577,844,3,250,1
30259,1577,229,3,1500,6
30260,1577,423,3,250,1
30261,1577,760,3,250,1
30262,1577,61,3,750,3
30263,1577,929,3,250,1
30264,1577,453,3,750,3
30265,1577,396,3,250,1
30266,1577,650,3,250,1
30267,1577,788,3,250,1
30268,1577,704,3,250,1
30269,1577,900,3,250,1
30270,1577,872,3,250,1
30271,1577,6,3,250,1
30272,1577,819,3,250,1
30273,1577,173,3,250,1
30274,1577,959,3,250,1
30275,1577,35,3,250,1
30276,1577,623,3,250,1
30277,1577,203,3,250,1
30278,1578,400,3,1500,6
30279,1578,651,3,1500,6
30280,1578,231,3,750,3
30281,1578,623,3,250,1
30282,1578,818,3,250,1
30283,1578,371,3,250,1
30284,1578,34,3,250,1
30285,1578,91,3,750,3
30286,1578,845,3,1500,6
30287,1578,342,3,250,1
30288,1578,6,3,250,1
30289,1578,203,3,250,1
30290,1578,565,3,250,1
30291,1578,315,3,250,1
30292,1578,62,3,250,1
30293,1578,595,3,250,1
30294,1579,813,2,555,3
30295,1579,309,2,1110,6
30296,1579,897,2,1110,6
30297,1579,645,2,185,1
30298,1579,533,2,555,3
30299,1579,57,2,185,1
30300,1579,253,2,185,1
30301,1579,85,2,555,3
30302,1579,169,2,185,1
30303,1579,617,2,185,1
30304,1579,729,2,555,3
30305,1579,505,2,185,1
30306,1579,1,2,185,1
30307,1579,477,2,185,1
30308,1579,225,2,185,1
30309,1579,29,2,185,1
30310,1579,673,2,185,1
30311,1579,197,2,185,1
30312,1579,701,2,185,1
30313,1580,899,2,555,3
30314,1580,506,2,1110,6
30315,1580,673,2,185,1
30316,1580,395,2,185,1
30317,1580,704,2,555,3
30318,1580,114,2,185,1
30319,1580,283,2,555,3
30320,1580,169,2,555,3
30321,1580,814,2,555,3
30322,1580,30,2,185,1
30323,1580,785,2,185,1
30324,1580,59,2,185,1
30325,1580,142,2,185,1
30326,1580,86,2,185,1
30327,1580,253,2,185,1
30328,1580,3,2,185,1
30329,1580,452,2,185,1
30330,1580,368,2,185,1
30331,1580,422,2,185,1
30332,1580,480,2,185,1
30333,1581,96,2,185,1
30334,1581,376,2,185,1
30335,1581,489,2,1110,6
30336,1581,683,2,1110,6
30337,1581,405,2,185,1
30338,1581,879,2,1110,6
30339,1581,853,2,185,1
30340,1581,319,2,185,1
30341,1581,13,2,185,1
30342,1581,350,2,185,1
30343,1581,292,2,185,1
30344,1581,434,2,185,1
30345,1581,154,2,555,3
30346,1581,460,2,185,1
30347,1581,238,2,185,1
30348,1581,40,2,185,1
30349,1582,179,3,750,3
30350,1582,10,3,250,1
30351,1582,765,3,1500,6
30352,1582,317,3,750,3
30353,1582,571,3,1500,6
30354,1582,933,3,250,1
30355,1582,962,3,250,1
30356,1582,261,3,250,1
30357,1582,459,3,750,3
30358,1582,401,3,250,1
30359,1582,66,3,250,1
30360,1582,738,3,250,1
30361,1582,38,3,250,1
30362,1582,93,3,750,3
30363,1582,290,3,250,1
30364,1582,430,3,250,1
30365,1583,779,1,100,1
30366,1583,191,1,100,1
30367,1583,919,1,100,1
30368,1583,752,1,100,1
30369,1583,974,1,300,3
30370,1583,360,1,100,1
30371,1583,386,1,300,3
30372,1583,107,1,100,1
30373,1583,134,1,100,1
30374,1583,470,1,100,1
30375,1583,555,1,600,6
30376,1583,275,1,300,3
30377,1583,890,1,100,1
30378,1583,500,1,100,1
30379,1583,807,1,300,3
30380,1583,947,1,100,1
30381,1583,23,1,100,1
30382,1583,723,1,100,1
30383,1583,526,1,100,1
30384,1583,219,1,100,1
30385,1583,80,1,100,1
30386,1583,162,1,100,1
30387,1583,247,1,100,1
30388,1583,51,1,100,1
30389,1584,465,4,399,1
30390,1584,830,4,399,1
30391,1584,548,4,1197,3
30392,1584,72,4,399,1
30393,1584,268,4,1197,3
30394,1584,408,4,399,1
30395,1584,912,4,399,1
30396,1584,520,4,399,1
30397,1584,351,4,399,1
30398,1584,155,4,399,1
30399,1584,855,4,399,1
30400,1584,745,4,1197,3
30401,1584,661,4,1197,3
30402,1584,100,4,399,1
30403,1584,185,4,1197,3
30404,1584,968,4,399,1
30405,1584,493,4,399,1
30406,1584,45,4,399,1
30407,1584,380,4,399,1
30408,1584,438,4,399,1
30409,1584,128,4,399,1
30410,1584,633,4,399,1
30411,1585,741,3,1500,6
30412,1585,322,3,250,1
30413,1585,575,3,1500,6
30414,1585,911,3,750,3
30415,1585,350,3,750,3
30416,1585,98,3,750,3
30417,1585,238,3,750,3
30418,1585,461,3,750,3
30419,1585,545,3,250,1
30420,1585,14,3,250,1
30421,1585,41,3,250,1
30422,1585,69,3,250,1
30423,1585,182,3,250,1
30424,1585,435,3,250,1
30425,1586,601,4,399,1
30426,1586,405,4,1197,3
30427,1586,712,4,1197,3
30428,1586,292,4,1197,3
30429,1586,516,4,399,1
30430,1586,13,4,399,1
30431,1586,628,4,399,1
30432,1586,377,4,399,1
30433,1586,824,4,1197,3
30434,1586,126,4,1197,3
30435,1586,966,4,399,1
30436,1586,98,4,399,1
30437,1586,658,4,399,1
30438,1586,236,4,399,1
30439,1586,69,4,399,1
30440,1586,684,4,399,1
30441,1586,40,4,399,1
30442,1586,938,4,399,1
30443,1586,265,4,399,1
30444,1586,908,4,399,1
30445,1586,490,4,399,1
30446,1586,209,4,399,1
30447,1586,796,4,399,1
30448,1586,544,4,399,1
30449,1586,572,4,399,1
30450,1587,590,3,250,1
30451,1587,534,3,250,1
30452,1587,869,3,750,3
30453,1587,675,3,750,3
30454,1587,422,3,750,3
30455,1587,86,3,750,3
30456,1587,170,3,750,3
30457,1587,785,3,750,3
30458,1587,506,3,250,1
30459,1587,562,3,250,1
30460,1587,281,3,750,3
30461,1587,367,3,250,1
30462,1587,395,3,250,1
30463,1587,254,3,250,1
30464,1587,953,3,750,3
30465,1587,647,3,250,1
30466,1587,30,3,250,1
30467,1587,618,3,250,1
30468,1587,58,3,250,1
30469,1587,1,3,250,1
30470,1587,757,3,250,1
30471,1588,532,3,1500,6
30472,1588,448,3,750,3
30473,1588,280,3,1500,6
30474,1588,980,3,1500,6
30475,1588,56,3,250,1
30476,1588,784,3,250,1
30477,1588,84,3,750,3
30478,1588,896,3,750,3
30479,1588,840,3,250,1
30480,1588,728,3,250,1
30481,1588,224,3,250,1
30482,1588,252,3,250,1
30483,1588,196,3,250,1
30484,1588,812,3,250,1
30485,1588,168,3,250,1
30486,1588,868,3,250,1
30487,1588,28,3,250,1
30488,1588,700,3,250,1
30489,1589,690,2,555,3
30490,1589,380,3,750,3
30491,1589,800,3,1500,6
30492,1589,631,3,250,1
30493,1589,520,3,750,3
30494,1589,184,3,1500,6
30495,1589,604,3,250,1
30496,1589,73,3,250,1
30497,1589,494,3,250,1
30498,1589,969,3,250,1
30499,1589,156,3,250,1
30500,1589,101,3,250,1
30501,1589,465,3,250,1
30502,1589,660,3,250,1
30503,1589,44,3,250,1
30504,1589,128,3,250,1
30505,1589,771,3,250,1
30506,1589,17,3,250,1
30507,1590,56,4,399,1
30508,1590,448,4,399,1
30509,1590,224,4,2394,6
30510,1590,112,4,1197,3
30511,1590,868,4,399,1
30512,1590,700,4,1197,3
30513,1590,476,4,2394,6
30514,1590,896,4,399,1
30515,1590,840,4,399,1
30516,1590,672,4,399,1
30517,1590,952,4,1197,3
30518,1590,392,4,399,1
30519,1590,28,4,399,1
30520,1590,420,4,399,1
30521,1590,644,4,399,1
30522,1590,812,4,399,1
30523,1590,784,4,399,1
30524,1590,84,4,399,1
30525,1590,196,4,399,1
30526,1591,250,3,1500,6
30527,1591,558,3,250,1
30528,1591,615,3,250,1
30529,1591,949,3,250,1
30530,1591,811,3,750,3
30531,1591,419,3,250,1
30532,1591,697,3,250,1
30533,1591,166,3,250,1
30534,1591,641,3,250,1
30535,1591,25,3,250,1
30536,1591,584,3,250,1
30537,1591,725,3,250,1
30538,1591,893,3,250,1
30539,1591,501,3,250,1
30540,1591,446,3,250,1
30541,1591,474,3,250,1
30542,1591,52,3,250,1
30543,1591,752,3,250,1
30544,1591,192,3,250,1
30545,1591,222,3,250,1
30546,1591,81,3,750,3
30547,1591,669,3,250,1
30548,1591,528,3,250,1
30549,1591,977,3,250,1
30550,1591,921,3,250,1
30551,1592,114,1,100,1
30552,1592,843,1,300,3
30553,1592,449,1,100,1
30554,1592,646,1,100,1
30555,1592,758,1,100,1
30556,1592,479,1,300,3
30557,1592,3,1,100,1
30558,1592,339,1,300,3
30559,1592,927,1,100,1
30560,1592,31,1,100,1
30561,1592,172,1,600,6
30562,1592,816,1,100,1
30563,1592,563,1,300,3
30564,1592,87,1,100,1
30565,1592,675,1,100,1
30566,1592,702,1,100,1
30567,1592,732,1,100,1
30568,1592,59,1,100,1
30569,1592,143,1,100,1
30570,1592,788,1,100,1
30571,1592,422,1,100,1
30572,1592,956,1,100,1
30573,1593,119,3,250,1
30574,1593,567,3,250,1
30575,1593,426,3,250,1
30576,1593,596,3,250,1
30577,1593,286,3,750,3
30578,1593,932,3,1500,6
30579,1593,708,3,250,1
30580,1593,734,3,250,1
30581,1593,62,3,250,1
30582,1593,902,3,250,1
30583,1593,761,3,250,1
30584,1593,203,3,750,3
30585,1593,369,3,250,1
30586,1593,89,3,250,1
30587,1593,649,3,250,1
30588,1593,677,3,250,1
30589,1593,483,3,250,1
30590,1593,453,3,250,1
30591,1593,173,3,250,1
30592,1593,539,3,250,1
30593,1593,874,3,250,1
30594,1593,34,3,250,1
30595,1593,789,3,750,3
30596,1593,509,3,250,1
30597,1593,147,3,250,1
30598,1593,622,3,250,1
30599,1593,398,3,250,1
30600,1594,604,2,1110,6
30601,1594,381,2,185,1
30602,1594,102,2,185,1
30603,1594,913,2,1110,6
30604,1594,465,2,185,1
30605,1594,269,2,185,1
30606,1594,887,2,185,1
30607,1594,774,2,185,1
30608,1594,213,2,185,1
30609,1594,437,2,185,1
30610,1594,241,2,185,1
30611,1594,17,2,185,1
30612,1594,830,2,185,1
30613,1594,325,2,185,1
30614,1594,408,2,185,1
30615,1594,801,2,185,1
30616,1594,129,2,555,3
30617,1594,522,2,555,3
30618,1594,353,2,185,1
30619,1594,493,2,185,1
30620,1594,45,2,185,1
30621,1594,856,2,185,1
30622,1594,296,2,185,1
30623,1594,74,2,185,1
30624,1595,513,1,300,3
30625,1595,764,1,100,1
30626,1595,597,1,300,3
30627,1595,149,1,300,3
30628,1595,933,1,600,6
30629,1595,262,1,300,3
30630,1595,122,1,100,1
30631,1595,822,1,300,3
30632,1595,347,1,100,1
30633,1595,711,1,100,1
30634,1595,94,1,100,1
30635,1595,430,1,100,1
30636,1595,38,1,100,1
30637,1595,682,1,100,1
30638,1595,401,1,100,1
30639,1595,234,1,100,1
30640,1595,10,1,100,1
30641,1595,737,1,100,1
30642,1595,375,1,100,1
30643,1595,905,1,100,1
30644,1596,822,3,1500,6
30645,1596,122,3,250,1
30646,1596,431,3,250,1
30647,1596,177,3,250,1
30648,1596,542,3,250,1
30649,1596,207,3,250,1
30650,1596,569,3,250,1
30651,1596,319,3,750,3
30652,1596,150,3,250,1
30653,1596,37,3,250,1
30654,1596,596,3,750,3
30655,1596,512,3,250,1
30656,1596,682,3,750,3
30657,1596,92,3,250,1
30658,1596,290,3,250,1
30659,1596,66,3,250,1
30660,1596,766,3,250,1
30661,1596,458,3,250,1
30662,1596,484,3,250,1
30663,1596,9,3,250,1
30664,1596,234,3,250,1
30665,1596,794,3,250,1
30666,1597,667,3,250,1
30667,1597,780,3,1500,6
30668,1597,164,3,250,1
30669,1597,976,3,250,1
30670,1597,137,3,250,1
30671,1597,333,3,250,1
30672,1597,697,3,750,3
30673,1597,192,3,750,3
30674,1597,54,3,250,1
30675,1597,418,3,250,1
30676,1597,587,3,750,3
30677,1597,390,3,250,1
30678,1597,277,3,250,1
30679,1597,473,3,250,1
30680,1597,362,3,250,1
30681,1597,530,3,250,1
30682,1597,83,3,250,1
30683,1597,447,3,250,1
30684,1597,502,3,250,1
30685,1597,26,3,250,1
30686,1597,109,3,250,1
30687,1597,951,3,250,1
30688,1598,744,4,399,1
30689,1598,241,4,1197,3
30690,1598,465,4,399,1
30691,1598,830,4,1197,3
30692,1598,494,4,1197,3
30693,1598,802,4,399,1
30694,1598,632,4,399,1
30695,1598,45,4,399,1
30696,1598,17,4,399,1
30697,1598,324,4,1197,3
30698,1598,128,4,399,1
30699,1598,100,4,399,1
30700,1598,942,4,1197,3
30701,1598,913,4,399,1
30702,1598,718,4,399,1
30703,1598,577,4,399,1
30704,1598,212,4,399,1
30705,1598,772,4,399,1
30706,1598,185,4,399,1
30707,1598,156,4,399,1
30708,1598,606,4,399,1
30709,1598,436,4,399,1
30710,1598,410,4,399,1
30711,1598,690,4,399,1
30712,1598,661,4,399,1
30713,1599,826,4,399,1
30714,1599,377,4,1197,3
30715,1599,489,4,1197,3
30716,1599,650,4,2394,6
30717,1599,882,4,2394,6
30718,1599,322,4,399,1
30719,1599,218,4,399,1
30720,1599,358,4,399,1
30721,1599,79,4,399,1
30722,1599,247,4,1197,3
30723,1599,134,4,1197,3
30724,1599,469,3,250,1
30725,1599,584,4,1197,3
30726,1599,107,4,399,1
30727,1599,24,4,399,1
30728,1599,864,4,399,1
30729,1599,53,4,399,1
30730,1600,613,3,1500,6
30731,1600,893,3,1500,6
30732,1600,557,3,250,1
30733,1600,866,3,250,1
30734,1600,305,3,1500,6
30735,1600,164,3,750,3
30736,1600,276,3,250,1
30737,1600,79,3,750,3
30738,1600,778,3,250,1
30739,1600,24,3,250,1
30740,1600,51,3,250,1
30741,1600,583,3,250,1
30742,1600,473,3,750,3
30743,1600,835,3,250,1
30744,1600,249,3,250,1
30745,1600,809,3,250,1
30746,1601,184,4,399,1
30747,1601,241,4,1197,3
30748,1601,605,4,1197,3
30749,1601,745,4,2394,6
30750,1601,213,4,399,1
30751,1601,912,4,1197,3
30752,1601,519,4,1197,3
30753,1601,351,4,399,1
30754,1601,325,4,399,1
30755,1601,379,4,1197,3
30756,1601,100,4,1197,3
30757,1601,463,4,399,1
30758,1601,73,4,399,1
30759,1601,494,4,399,1
30760,1601,16,4,399,1
30761,1601,716,4,399,1
30762,1601,687,4,399,1
30763,1601,44,4,399,1
30764,1602,255,2,185,1
30765,1602,702,2,185,1
30766,1602,619,2,555,3
30767,1602,171,2,185,1
30768,1602,534,2,555,3
30769,1602,88,2,555,3
30770,1602,900,2,555,3
30771,1602,788,2,185,1
30772,1602,816,2,185,1
30773,1602,732,2,185,1
30774,1602,872,2,185,1
30775,1602,33,2,185,1
30776,1602,285,2,1110,6
30777,1602,490,1,100,1
30778,1602,228,2,185,1
30779,1602,845,2,185,1
30780,1602,4,2,185,1
30781,1602,61,2,185,1
30782,1602,451,2,185,1
30783,1603,871,1,300,3
30784,1603,366,1,600,6
30785,1603,170,1,100,1
30786,1603,30,1,100,1
30787,1603,58,1,300,3
30788,1603,255,1,100,1
30789,1603,589,1,300,3
30790,1603,673,1,300,3
30791,1603,198,1,100,1
30792,1603,337,1,100,1
30793,1603,787,1,100,1
30794,1603,561,1,100,1
30795,1603,953,1,300,3
30796,1603,227,1,100,1
30797,1603,843,1,100,1
30798,1603,141,1,100,1
30799,1603,757,1,100,1
30800,1603,310,1,100,1
30801,1603,822,3,250,1
30802,1603,533,1,100,1
30803,1604,380,4,399,1
30804,1604,968,4,1197,3
30805,1604,577,4,2394,6
30806,1604,45,4,399,1
30807,1604,298,4,399,1
30808,1604,185,4,1197,3
30809,1604,72,4,399,1
30810,1604,100,4,399,1
30811,1604,772,4,1197,3
30812,1604,410,4,399,1
30813,1604,130,4,399,1
30814,1604,466,4,1197,3
30815,1604,324,4,399,1
30816,1604,940,4,399,1
30817,1604,157,4,399,1
30818,1604,856,4,399,1
30819,1604,885,4,399,1
30820,1604,17,4,399,1
30821,1604,548,4,399,1
30822,1604,436,4,399,1
30823,1605,576,2,555,3
30824,1605,185,2,1110,6
30825,1605,381,2,185,1
30826,1605,521,2,185,1
30827,1605,100,2,555,3
30828,1605,773,2,1110,6
30829,1605,689,2,185,1
30830,1605,71,2,185,1
30831,1605,546,2,185,1
30832,1605,660,2,185,1
30833,1605,939,2,555,3
30834,1605,435,2,555,3
30835,1605,351,2,185,1
30836,1605,42,2,185,1
30837,1605,405,2,185,1
30838,1605,742,2,185,1
30839,1605,715,2,185,1
30840,1606,661,3,750,3
30841,1606,408,3,1500,6
30842,1606,203,2,555,3
30843,1606,119,2,185,1
30844,1606,960,2,185,1
30845,1606,92,2,185,1
30846,1606,595,2,185,1
30847,1606,848,2,185,1
30848,1606,371,2,185,1
30849,1606,877,2,555,3
30850,1606,819,2,185,1
30851,1606,343,2,185,1
30852,1606,287,2,185,1
30853,1606,791,2,185,1
30854,1606,82,4,399,1
30855,1606,193,4,399,1
30856,1606,753,4,399,1
30857,1606,641,4,399,1
30858,1606,333,4,399,1
30859,1606,585,4,399,1
30860,1606,167,4,399,1
30861,1606,25,4,399,1
30862,1606,781,4,399,1
30863,1606,54,4,399,1
30864,1607,812,2,555,3
30865,1607,476,2,555,3
30866,1607,896,2,185,1
30867,1607,700,2,555,3
30868,1607,644,2,185,1
30869,1607,588,2,185,1
30870,1607,308,2,555,3
30871,1607,924,2,185,1
30872,1607,616,2,185,1
30873,1607,952,2,185,1
30874,1607,420,2,185,1
30875,1607,224,2,185,1
30876,1607,980,2,185,1
30877,1607,448,2,185,1
30878,1607,280,2,185,1
30879,1607,672,2,185,1
30880,1607,140,2,185,1
30881,1607,252,2,185,1
30882,1607,84,2,185,1
30883,1607,168,2,185,1
30884,1607,560,2,185,1
30885,1607,392,2,185,1
30886,1607,28,2,185,1
30887,1607,112,2,185,1
30888,1607,170,3,250,1
30889,1607,56,2,185,1
30890,1608,301,1,100,1
30891,1608,805,1,100,1
30892,1608,413,1,300,3
30893,1608,974,1,100,1
30894,1608,582,1,100,1
30895,1608,76,1,300,3
30896,1608,20,1,100,1
30897,1608,357,1,100,1
30898,1608,889,1,300,3
30899,1608,496,1,100,1
30900,1608,635,1,100,1
30901,1608,609,1,100,1
30902,1608,693,1,100,1
30903,1608,329,1,100,1
30904,1608,832,1,100,1
30905,1608,159,1,300,3
30906,1608,517,1,100,1
30907,1608,664,1,100,1
30908,1608,861,1,100,1
30909,1608,273,1,100,1
30910,1608,552,1,100,1
30911,1608,383,1,100,1
30912,1608,48,1,100,1
30913,1608,748,1,100,1
30914,1608,721,1,100,1
30915,1608,245,1,100,1
30916,1608,776,1,100,1
30917,1609,325,4,1197,3
30918,1609,800,4,399,1
30919,1609,494,4,2394,6
30920,1609,44,4,399,1
30921,1609,968,4,399,1
30922,1609,715,4,1197,3
30923,1609,856,4,1197,3
30924,1609,407,4,399,1
30925,1609,157,4,399,1
30926,1609,73,4,399,1
30927,1609,268,4,399,1
30928,1609,212,4,399,1
30929,1609,827,4,399,1
30930,1609,100,4,399,1
30931,1609,463,4,399,1
30932,1609,941,4,399,1
30933,1609,17,4,399,1
30934,1609,128,4,399,1
30935,1609,298,4,399,1
30936,1609,242,4,399,1
30937,1609,660,4,399,1
30938,1610,389,1,100,1
30939,1610,558,1,600,6
30940,1610,920,1,600,6
30941,1610,249,1,100,1
30942,1610,781,1,300,3
30943,1610,417,1,300,3
30944,1610,893,1,100,1
30945,1610,192,1,100,1
30946,1610,275,1,100,1
30947,1610,360,1,100,1
30948,1610,164,1,100,1
30949,1610,220,1,100,1
30950,1610,529,1,100,1
30951,1610,332,1,100,1
30952,1610,79,1,300,3
30953,1610,863,1,100,1
30954,1610,50,1,100,1
30955,1610,491,4,399,1
30956,1610,721,1,100,1
30957,1610,750,1,100,1
30958,1611,575,1,100,1
30959,1611,687,1,600,6
30960,1611,98,1,100,1
30961,1611,181,1,300,3
30962,1611,14,1,100,1
30963,1611,293,1,600,6
30964,1611,43,1,100,1
30965,1611,854,1,300,3
30966,1611,967,1,100,1
30967,1611,489,1,100,1
30968,1611,74,3,250,1
30969,1611,939,1,100,1
30970,1611,659,1,100,1
30971,1611,601,1,100,1
30972,1611,545,1,100,1
30973,1611,265,1,100,1
30974,1611,126,1,100,1
30975,1611,153,1,100,1
30976,1612,659,1,600,6
30977,1612,546,1,100,1
30978,1612,266,1,300,3
30979,1612,407,1,100,1
30980,1612,937,1,600,6
30981,1612,127,1,300,3
30982,1612,491,1,100,1
30983,1612,828,1,300,3
30984,1612,518,1,100,1
30985,1612,210,1,100,1
30986,1612,351,1,100,1
30987,1612,43,1,100,1
30988,1612,379,1,100,1
30989,1612,631,1,100,1
30990,1612,98,1,100,1
30991,1612,435,1,100,1
30992,1612,912,1,100,1
30993,1612,603,1,100,1
30994,1612,16,1,100,1
30995,1612,72,1,100,1
30996,1612,465,1,100,1
30997,1612,241,1,100,1
30998,1613,14,1,100,1
30999,1613,266,1,300,3
31000,1613,351,1,100,1
31001,1613,490,1,300,3
31002,1613,743,1,100,1
31003,1613,99,1,100,1
31004,1613,181,1,300,3
31005,1613,657,1,300,3
31006,1613,573,1,300,3
31007,1613,377,1,100,1
31008,1613,435,1,100,1
31009,1613,938,1,300,3
31010,1613,770,1,600,6
31011,1613,126,1,100,1
31012,1613,71,1,100,1
31013,1613,41,1,100,1
31014,1613,461,1,100,1
31015,1614,829,3,250,1
31016,1614,212,3,250,1
31017,1614,857,3,1500,6
31018,1614,773,3,250,1
31019,1614,43,3,250,1
31020,1614,380,3,250,1
31021,1614,350,3,250,1
31022,1614,154,3,250,1
31023,1614,239,3,750,3
31024,1614,71,3,250,1
31025,1614,435,3,750,3
31026,1614,576,3,750,3
31027,1614,687,3,750,3
31028,1614,408,3,250,1
31029,1614,15,3,250,1
31030,1614,323,3,250,1
31031,1614,98,3,250,1
31032,1614,546,3,250,1
31033,1614,182,3,250,1
31034,1614,799,3,250,1
31035,1615,133,4,399,1
31036,1615,580,4,2394,6
31037,1615,778,4,399,1
31038,1615,945,4,1197,3
31039,1615,162,4,2394,6
31040,1615,804,4,399,1
31041,1615,440,4,399,1
31042,1615,834,4,1197,3
31043,1615,498,4,1197,3
31044,1615,358,4,399,1
31045,1615,918,4,399,1
31046,1615,21,4,399,1
31047,1615,106,4,399,1
31048,1615,469,4,399,1
31049,1615,328,4,399,1
31050,1615,77,4,399,1
31051,1615,414,4,399,1
31052,1615,48,4,399,1
31053,1616,951,4,399,1
31054,1616,867,4,1197,3
31055,1616,279,4,2394,6
31056,1616,559,4,1197,3
31057,1616,195,4,1197,3
31058,1616,475,4,1197,3
31059,1616,699,4,399,1
31060,1616,671,4,399,1
31061,1616,783,4,399,1
31062,1616,447,4,399,1
31063,1616,83,4,399,1
31064,1616,839,4,399,1
31065,1616,139,4,399,1
31066,1616,811,4,399,1
31067,1616,111,4,399,1
31068,1616,27,4,399,1
31069,1616,755,4,399,1
31070,1616,167,4,399,1
31071,1616,979,4,399,1
31072,1616,643,4,399,1
31073,1617,927,2,555,3
31074,1617,171,2,555,3
31075,1617,787,2,185,1
31076,1617,508,2,185,1
31077,1617,563,2,555,3
31078,1617,479,2,185,1
31079,1617,282,2,555,3
31080,1617,144,2,185,1
31081,1617,675,2,185,1
31082,1617,761,2,185,1
31083,1617,900,2,185,1
31084,1617,32,2,185,1
31085,1617,871,2,185,1
31086,1617,116,2,185,1
31087,1617,424,2,185,1
31088,1617,843,2,185,1
31089,1617,87,2,185,1
31090,1617,60,2,185,1
31091,1617,648,2,185,1
31092,1617,3,2,185,1
31093,1617,366,2,185,1
31094,1617,451,2,185,1
31095,1617,703,2,185,1
31096,1617,255,2,185,1
31097,1617,536,2,185,1
31098,1617,731,2,185,1
31099,1617,396,2,185,1
31100,1618,296,2,185,1
31101,1618,801,2,185,1
31102,1618,913,2,185,1
31103,1618,604,2,555,3
31104,1618,381,2,555,3
31105,1618,688,2,555,3
31106,1618,100,2,185,1
31107,1618,127,2,555,3
31108,1618,772,2,185,1
31109,1618,73,2,185,1
31110,1618,955,2,555,3
31111,1618,830,2,555,3
31112,1618,326,2,185,1
31113,1618,268,2,185,1
31114,1618,464,2,555,3
31115,1618,45,2,185,1
31116,1618,549,2,185,1
31117,1618,241,2,185,1
31118,1618,214,2,185,1
31119,1618,13,2,185,1
31120,1618,573,2,185,1
31121,1618,350,2,185,1
31122,1619,405,4,2394,6
31123,1619,601,4,399,1
31124,1619,768,4,2394,6
31125,1619,209,4,1197,3
31126,1619,741,4,399,1
31127,1619,41,4,399,1
31128,1619,377,4,399,1
31129,1619,137,3,750,3
31130,1619,350,4,399,1
31131,1619,936,4,399,1
31132,1619,630,4,399,1
31133,1619,97,4,399,1
31134,1619,686,4,399,1
31135,1619,292,4,399,1
31136,1619,658,4,399,1
31137,1619,714,4,399,1
31138,1619,14,4,399,1
31139,1619,69,4,399,1
31140,1619,966,4,399,1
31141,1619,575,4,399,1
31142,1619,321,4,399,1
31143,1620,765,2,185,1
31144,1620,848,2,185,1
31145,1620,542,2,555,3
31146,1620,627,2,555,3
31147,1620,151,2,555,3
31148,1620,236,2,1110,6
31149,1620,823,2,185,1
31150,1620,802,4,399,1
31151,1620,431,2,555,3
31152,1620,963,2,555,3
31153,1620,40,2,185,1
31154,1620,125,2,185,1
31155,1620,516,2,185,1
31156,1620,403,2,185,1
31157,1620,881,2,555,3
31158,1620,741,2,185,1
31159,1620,11,2,185,1
31160,1620,96,2,185,1
31161,1620,710,2,185,1
31162,1620,67,2,185,1
31163,1621,428,4,1197,3
31164,1621,735,4,399,1
31165,1621,652,4,1197,3
31166,1621,175,4,1197,3
